# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
W12-W14	63.7708		2.17233e+07
W12-X10	14280.5		5.4813e+12
W12-X11	14352.2		6.66002e+10
W12-X14	14403.3		6.52221e+13
W12-Y10	25871.9		3.33445e+12
W12-Y11	25930.2		4.07675e+10
W12-Y14	25971.7		5.11637e+13
W12-Z10	35357.2		2.19994e+12
W12-Z11	35405.2		2.61334e+10
W12-Z14	35439.4		3.95484e+13
W12-[10	43217.2		1.56361e+12
W12-[11	43257.3		1.96296e+10
W12-[14	43285.8		3.10612e+13
W12-\10	49803		1.1502e+12
W12-\11	49836.8		1.41145e+10
W12-\14	49860.8		2.48072e+13
W12-]10	55375.9		8.78741e+11
W12-]11	55404.5		1.03643e+10
W12-]14	55425		2.01798e+13
W12-^10	60133.2		6.93226e+11
W12-^11	60157.8		8.09055e+09
W12-^14	60175.3		1.66609e+13
W12-_10	64226.8		5.59777e+11
W12-_11	64248		6.63468e+09
W12-_14	64263.1		1.39235e+13
W12-`10	67774.4		4.59826e+11
W12-`11	67792.9		5.58203e+09
W12-`14	67806.1		1.17611e+13
W12-a10	70869.2		-nan
W12-a11	70885.4		4.74419e+09
W12-a14	70896.9		1.00316e+13
W12-b10	73584.9		-nan
W12-b11	73599.1		-nan
W12-b14	73609.3		8.63256e+12
W12-c10	75981.1		2.74562e+11
W12-c11	75993.7		-nan
W12-c14	76002.6		-nan
W12-d10	78105.9		-nan
W12-d11	78117.1		2.96981e+09
W12-d14	78125.1		-nan
W12-d15	78131		-nan
W12-e10	79998.9		-nan
W12-e11	80008.9		-nan
W12-e14	80016		5.75325e+12
W12-e15	80021.3		-nan
W12-f10	81692.5		-nan
W12-f11	81701.5		-nan
W12-f14	81707.8		-nan
W12-g10	83213.9		1.56821e+11
W12-g11	83221.9		-nan
W12-g14	83227.7		-nan
W12-g15	83232		-nan
W12-h10	84585.5		-nan
W12-h11	84592.8		1.70655e+09
W12-h14	84598		-nan
W12-h15	84601.9		-nan
W12-i10	85826.5		1.23371e+11
W12-i11	85833.1		-nan
W12-i14	85837.8		3.62564e+12
W12-i15	85841.3		-nan
W12-j10	86952.9		-nan
W12-j11	86958.9		1.35192e+09
W12-j14	86963.2		-nan
W12-k10	87978.4		9.90621e+10
W12-k11	87983.8		-nan
W12-k14	87987.7		2.95086e+12
W12-k15	87990.7		-nan
W12-l10	88914.6		-nan
W12-l11	88919.6		1.1052e+09
W12-l14	88923.2		-nan
W12-m10	89771.8		-nan
W12-m11	89776.3		-nan
W12-m14	89779.6		2.43311e+12
W12-m15	89782.1		-nan
W12-n10	90558.4		7.35273e+10
W12-n11	90562.6		-nan
W12-n14	90565.6		-nan
W12-o10	91282.1		6.704e+10
W12-o11	91286		8.69712e+08
W12-o14	91288.7		-nan
W12-o15	91290.8		-nan
W12-p10	91949.4		-nan
W12-p11	91953		8.1539e+08
W12-p14	91955.5		1.85538e+12
W12-p15	91957.4		-nan
W12-q10	92565.9		-nan
W12-q11	92569.3		-nan
W12-q14	92571.6		1.70207e+12
W12-r10	93136.8		-nan
W12-r11	93139.9		-nan
W12-r14	93142.1		-nan
W13-W15	47.7174		9.20342e+06
W13-X11	14288.5		5.32271e+12
W13-X14	14339.5		7.29207e+11
W13-X15	14377.7		6.59841e+13
W13-Y11	25866.4		3.23558e+12
W13-Y14	25907.9		5.67237e+11
W13-Y15	25939		5.16842e+13
W13-Z11	35341.5		2.14379e+12
W13-Z14	35375.7		4.3883e+11
W13-Z15	35401.3		3.98889e+13
W13-[11	43193.5		1.50836e+12
W13-[14	43222		3.396e+11
W13-[15	43243.3		3.13693e+13
W13-\11	49773		1.11397e+12
W13-\14	49797		2.73137e+11
W13-\15	49815		2.50135e+13
W13-]11	55340.8		8.56445e+11
W13-]14	55361.2		2.23247e+11
W13-]15	55376.5		2.03218e+13
W13-^11	60094		6.76282e+11
W13-^14	60111.5		1.83659e+11
W13-^15	60124.6		1.67782e+13
W13-_11	64184.2		5.44283e+11
W13-_14	64199.3		1.52439e+11
W13-_15	64210.7		1.40298e+13
W13-`11	67729.1		4.45097e+11
W13-`14	67742.3		1.28038e+11
W13-`15	67752.1		1.18568e+13
W13-a10	70805.4		-nan
W13-a11	70821.6		3.69294e+11
W13-a14	70833.1		1.08887e+11
W13-a15	70841.7		1.01146e+13
W13-b10	73521.1		-nan
W13-b11	73535.4		-nan
W13-b14	73545.5		9.36458e+10
W13-b15	73553.1		8.70173e+12
W13-c11	75929.9		-nan
W13-c14	75938.8		-nan
W13-c15	75945.6		7.54382e+12
W13-d10	78042.1		-nan
W13-d11	78053.3		2.27038e+11
W13-d14	78061.3		-nan
W13-d15	78067.2		-nan
W13-e10	79935.1		-nan
W13-e11	79945.1		-nan
W13-e14	79952.2		6.26631e+10
W13-e15	79957.5		-nan
W13-f10	81628.7		-nan
W13-f11	81637.7		-nan
W13-f14	81644.1		-nan
W13-f15	81648.8		5.10823e+12
W13-g11	83158.2		-nan
W13-g14	83163.9		-nan
W13-g15	83168.2		-nan
W13-h10	84521.8		-nan
W13-h11	84529		1.34365e+11
W13-h14	84534.2		-nan
W13-h15	84538.1		-nan
W13-i11	85769.3		-nan
W13-i14	85774		3.94658e+10
W13-i15	85777.5		-nan
W13-j10	86889.1		-nan
W13-j11	86895.1		1.07188e+11
W13-j14	86899.4		-nan
W13-j15	86902.6		3.2415e+12
W13-k11	87920.1		-nan
W13-k14	87924		3.18915e+10
W13-k15	87926.9		-nan
W13-l10	88850.9		-nan
W13-l11	88855.9		8.70785e+10
W13-l14	88859.4		-nan
W13-l15	88862.1		2.62752e+12
W13-m10	89708		-nan
W13-m11	89712.6		-nan
W13-m14	89715.8		2.59754e+10
W13-m15	89718.3		-nan
W13-n11	90498.9		-nan
W13-n14	90501.9		-nan
W13-n15	90504.1		2.14369e+12
W13-o11	91222.2		6.55986e+10
W13-o14	91225		-nan
W13-o15	91227		-nan
W13-p10	91885.6		-nan
W13-p11	91889.2		6.00833e+10
W13-p14	91891.7		1.90761e+10
W13-p15	91893.6		-nan
W13-q10	92502.2		-nan
W13-q11	92505.5		-nan
W13-q14	92507.8		1.71918e+10
W13-q15	92509.6		1.58121e+12
W13-r10	93073.1		-nan
W13-r11	93076.1		-nan
W13-r14	93078.3		-nan
W13-r15	93080		1.4269e+12
W14-W16	47.7174		8.05602e+06
W14-X12	14288.5		3.84708e+12
W14-X13	14339.5		3.51705e+10
W14-X16	14377.7		7.75901e+13
W14-Y12	25866.4		2.17296e+12
W14-Y13	25907.9		1.99417e+10
W14-Y16	25939		5.74332e+13
W14-Z12	35341.5		1.36128e+12
W14-Z13	35375.7		1.22022e+10
W14-Z16	35401.3		4.24183e+13
W14-[12	43193.5		9.28023e+11
W14-[13	43222		8.75606e+09
W14-[16	43243.3		3.21211e+13
W14-\12	49773		6.62063e+11
W14-\13	49797		6.05247e+09
W14-\16	49815		2.49164e+13
W14-]12	55340.8		4.93925e+11
W14-]13	55361.2		4.35461e+09
W14-]16	55376.5		1.97775e+13
W14-^12	60094		3.81872e+11
W14-^13	60111.5		3.36608e+09
W14-^16	60124.6		1.59927e+13
W14-_12	64184.2		3.02964e+11
W14-_13	64199.3		2.73308e+09
W14-_16	64210.7		1.31334e+13
W14-`12	67729.1		2.45076e+11
W14-`13	67742.3		2.26832e+09
W14-`16	67752.1		1.09315e+13
W14-a12	70821.6		2.01405e+11
W14-a13	70833.1		1.89696e+09
W14-a16	70841.7		9.20794e+12
W14-b12	73535.4		-nan
W14-b13	73545.5		1.59204e+09
W14-b16	73553.1		7.83872e+12
W14-c12	75929.9		-nan
W14-c13	75938.8		-nan
W14-c16	75945.6		6.73588e+12
W14-d12	78053.3		1.20552e+11
W14-d13	78061.3		-nan
W14-d16	78067.2		-nan
W14-e12	79945.1		-nan
W14-e13	79952.2		9.72533e+08
W14-e16	79957.5		-nan
W14-e17	79961.7		-nan
W14-f12	81637.7		-nan
W14-f13	81644.1		-nan
W14-f16	81648.8		4.47549e+12
W14-f17	81652.6		-nan
W14-g12	83158.2		-nan
W14-g13	83163.9		-nan
W14-g16	83168.2		-nan
W14-h12	84529		6.92767e+10
W14-h13	84534.2		-nan
W14-h16	84538.1		-nan
W14-h17	84541.1		-nan
W14-i12	85769.3		-nan
W14-i13	85774		5.81985e+08
W14-i16	85777.5		-nan
W14-i17	85780.3		-nan
W14-j12	86895.1		5.46531e+10
W14-j13	86899.4		-nan
W14-j16	86902.6		2.80965e+12
W14-j17	86905.1		-nan
W14-k12	87920.1		-nan
W14-k13	87924		4.89949e+08
W14-k16	87926.9		-nan
W14-l12	88855.9		4.39931e+10
W14-l13	88859.4		-nan
W14-l16	88862.1		2.2806e+12
W14-l17	88864.2		-nan
W14-m12	89712.6		-nan
W14-m13	89715.8		4.35972e+08
W14-m16	89718.3		-nan
W14-n12	90498.9		-nan
W14-n13	90501.9		-nan
W14-n16	90504.1		1.87267e+12
W14-n17	90505.8		-nan
W14-o12	91222.2		3.27614e+10
W14-o13	91225		-nan
W14-o16	91227		-nan
W14-p12	91889.2		2.99027e+10
W14-p13	91891.7		4.27334e+08
W14-p16	91893.6		-nan
W14-p17	91895.1		-nan
W14-q12	92505.5		-nan
W14-q13	92507.8		4.38186e+08
W14-q16	92509.6		1.41248e+12
W14-q17	92511		-nan
W14-r12	93076.1		-nan
W14-r13	93078.3		-nan
W14-r16	93080		1.28844e+12
W15-W17	37.0536		3.80426e+06
W15-X13	14291.8		3.76819e+12
W15-X16	14330		6.53731e+11
W15-X17	14359.7		7.82324e+13
W15-Y13	25860.2		2.12692e+12
W15-Y16	25891.3		4.80598e+11
W15-Y17	25915.4		5.7846e+13
W15-Z13	35327.9		1.33642e+12
W15-Z16	35353.5		3.54844e+11
W15-Z17	35373.4		4.26806e+13
W15-[13	43174.3		9.03541e+11
W15-[16	43195.6		2.6564e+11
W15-[17	43212.2		3.23469e+13
W15-\13	49749.3		6.47403e+11
W15-\16	49767.3		2.07442e+11
W15-\17	49781.2		2.50564e+13
W15-]13	55313.5		4.85431e+11
W15-]16	55328.7		1.65061e+11
W15-]17	55340.6		1.98744e+13
W15-^13	60063.8		3.75202e+11
W15-^16	60076.9		1.3285e+11
W15-^17	60087.1		1.60759e+13
W15-_13	64151.6		2.96575e+11
W15-_16	64162.9		1.08423e+11
W15-_17	64171.7		1.32088e+13
W15-`13	67694.6		2.38937e+11
W15-`16	67704.4		8.98723e+10
W15-`17	67712.1		1.09971e+13
W15-a13	70785.4		1.9582e+11
W15-a16	70794		7.55946e+10
W15-a17	70800.7		9.26203e+12
W15-b12	73487.7		-nan
W15-b13	73497.8		1.62951e+11
W15-b16	73505.4		6.43868e+10
W15-b17	73511.3		7.88132e+12
W15-c12	75882.2		-nan
W15-c13	75891.1		-nan
W15-c16	75897.8		5.54048e+10
W15-c17	75903		6.76789e+12
W15-d13	78013.6		-nan
W15-d16	78019.5		-nan
W15-d17	78024.2		5.85876e+12
W15-e12	79897.4		-nan
W15-e13	79904.5		1.01058e+11
W15-e16	79909.8		-nan
W15-e17	79913.9		-nan
W15-f12	81590		-nan
W15-f13	81596.4		-nan
W15-f16	81601.1		3.68878e+10
W15-f17	81604.8		-nan
W15-g12	83110.4		-nan
W15-g13	83116.2		-nan
W15-g16	83120.5		-nan
W15-g17	83123.8		3.95203e+12
W15-h13	84486.5		-nan
W15-h16	84490.4		-nan
W15-h17	84493.4		-nan
W15-i12	85721.6		-nan
W15-i13	85726.3		6.02534e+10
W15-i16	85729.8		-nan
W15-i17	85732.6		-nan
W15-j13	86851.7		-nan
W15-j16	86854.9		2.27845e+10
W15-j17	86857.4		-nan
W15-k12	87872.4		-nan
W15-k13	87876.2		4.82373e+10
W15-k16	87879.2		-nan
W15-k17	87881.4		2.48258e+12
W15-l13	88811.7		-nan
W15-l16	88814.4		1.80796e+10
W15-l17	88816.5		-nan
W15-m12	89664.9		-nan
W15-m13	89668.1		3.93611e+10
W15-m16	89670.6		-nan
W15-m17	89672.5		1.98938e+12
W15-n12	90451.1		-nan
W15-n13	90454.1		-nan
W15-n16	90456.4		1.42941e+10
W15-n17	90458.1		-nan
W15-o13	91177.3		-nan
W15-o16	91179.3		-nan
W15-o17	91180.9		1.59368e+12
W15-p13	91844		3.00325e+10
W15-p16	91845.9		-nan
W15-p17	91847.4		-nan
W15-q12	92457.8		-nan
W15-q13	92460.1		2.76809e+10
W15-q16	92461.9		9.67252e+09
W15-q17	92463.3		-nan
W15-r12	93028.4		-nan
W15-r13	93030.6		-nan
W15-r16	93032.2		8.34921e+09
W15-r17	93033.5		1.12814e+12
W16-W18	37.0536		3.18919e+06
W16-X14	14291.8		2.59778e+12
W16-X15	14330		1.84888e+10
W16-X18	14359.7		9.17026e+13
W16-Y14	25860.2		1.34295e+12
W16-Y15	25891.3		9.58086e+09
W16-Y18	25915.4		6.23431e+13
W16-Z14	35327.9		7.9034e+11
W16-Z15	35353.5		5.52651e+09
W16-Z18	35373.4		4.31514e+13
W16-[14	43174.3		5.1314e+11
W16-[15	43195.6		3.76742e+09
W16-[18	43212.2		3.10538e+13
W16-\14	49749.3		3.52847e+11
W16-\15	49767.3		2.49113e+09
W16-\18	49781.2		2.31311e+13
W16-]14	55313.5		2.55679e+11
W16-]15	55328.7		1.74712e+09
W16-]18	55340.6		1.77573e+13
W16-^14	60063.8		1.92902e+11
W16-^15	60076.9		1.33024e+09
W16-^18	60087.1		1.39654e+13
W16-_14	64151.6		1.49869e+11
W16-_15	64162.9		1.06417e+09
W16-_18	64171.7		1.1205e+13
W16-`14	67694.6		1.19077e+11
W16-`15	67704.4		8.67829e+08
W16-`18	67712.1		9.14537e+12
W16-a14	70785.4		9.63742e+10
W16-a15	70794		7.122e+08
W16-a18	70800.7		7.57582e+12
W16-b14	73497.8		7.92477e+10
W16-b15	73505.4		5.86964e+08
W16-b18	73511.3		6.35699e+12
W16-c14	75891.1		-nan
W16-c15	75897.8		4.87121e+08
W16-c18	75903		5.3944e+12
W16-d14	78013.6		-nan
W16-d15	78019.5		-nan
W16-d18	78024.2		4.62258e+12
W16-e14	79904.5		4.7592e+10
W16-e15	79909.8		-nan
W16-e18	79913.9		-nan
W16-f14	81596.4		-nan
W16-f15	81601.1		3.00202e+08
W16-f18	81604.8		-nan
W16-f19	81607.8		-nan
W16-g14	83116.2		-nan
W16-g15	83120.5		-nan
W16-g18	83123.8		3.05063e+12
W16-g19	83126.5		-nan
W16-h14	84486.5		-nan
W16-h15	84490.4		-nan
W16-h18	84493.4		-nan
W16-i14	85726.3		2.74797e+10
W16-i15	85729.8		-nan
W16-i18	85732.6		-nan
W16-i19	85734.7		-nan
W16-j14	86851.7		-nan
W16-j15	86854.9		2.07497e+08
W16-j18	86857.4		-nan
W16-j19	86859.3		-nan
W16-k14	87876.2		2.17245e+10
W16-k15	87879.2		-nan
W16-k18	87881.4		1.8993e+12
W16-k19	87883.2		-nan
W16-l14	88811.7		-nan
W16-l15	88814.4		2.02426e+08
W16-l18	88816.5		-nan
W16-m14	89668.1		1.75245e+10
W16-m15	89670.6		-nan
W16-m18	89672.5		1.53231e+12
W16-m19	89674		-nan
W16-n14	90454.1		-nan
W16-n15	90456.4		2.21611e+08
W16-n18	90458.1		-nan
W16-o14	91177.3		-nan
W16-o15	91179.3		-nan
W16-o18	91180.9		1.24675e+12
W16-o19	91182.2		-nan
W16-p14	91844		1.31117e+10
W16-p15	91845.9		-nan
W16-p18	91847.4		-nan
W16-q14	92460.1		1.19938e+10
W16-q15	92461.9		3.20605e+08
W16-q18	92463.3		-nan
W16-q19	92464.4		-nan
W16-r14	93030.6		-nan
W16-r15	93032.2		3.78256e+08
W16-r18	93033.5		9.1984e+11
W16-r19	93034.5		-nan
W17-W19	29.6079		1.63798e+06
W17-X15	14293		2.55807e+12
W17-X18	14322.6		6.03534e+11
W17-X19	14346.3		9.22661e+13
W17-Y15	25854.2		1.32161e+12
W17-Y18	25878.4		4.07931e+11
W17-Y19	25897.6		6.26748e+13
W17-Z15	35316.5		7.79406e+11
W17-Z18	35336.4		2.81976e+11
W17-Z19	35352.2		4.33529e+13
W17-[15	43158.6		5.02547e+11
W17-[18	43175.1		2.01227e+11
W17-[19	43188.4		3.12126e+13
W17-\15	49730.2		3.47211e+11
W17-\18	49744.2		1.50734e+11
W17-\19	49755.3		2.32247e+13
W17-]15	55291.7		2.52578e+11
W17-]18	55303.6		1.15733e+11
W17-]19	55313.1		1.78232e+13
W17-^15	60039.9		1.90288e+11
W17-^18	60050		9.05512e+10
W17-^19	60058.2		1.40221e+13
W17-_15	64125.9		1.47246e+11
W17-_18	64134.7		7.22921e+10
W17-_19	64141.7		1.12545e+13
W17-`15	67667.4		1.16579e+11
W17-`18	67675		5.88634e+10
W17-`19	67681.1		9.18623e+12
W17-a15	70756.9		9.41796e+10
W17-a18	70763.6		4.87601e+10
W17-a19	70769		7.60781e+12
W17-b15	73468.3		7.74356e+10
W17-b18	73474.2		4.09656e+10
W17-b19	73478.9		6.38105e+12
W17-c14	75854.1		-nan
W17-c15	75860.8		6.46406e+10
W17-c18	75866		3.48111e+10
W17-c19	75870.2		5.41169e+12
W17-d14	77976.5		-nan
W17-d15	77982.5		-nan
W17-d18	77987.1		2.98548e+10
W17-d19	77990.8		4.63405e+12
W17-e15	79872.8		-nan
W17-e18	79876.9		-nan
W17-e19	79880.2		4.00136e+12
W17-f14	81559.3		-nan
W17-f15	81564.1		4.03587e+10
W17-f18	81567.8		-nan
W17-f19	81570.7		-nan
W17-g14	83079.1		-nan
W17-g15	83083.4		-nan
W17-g18	83086.8		1.9601e+10
W17-g19	83089.4		-nan
W17-h14	84449.4		-nan
W17-h15	84453.3		-nan
W17-h18	84456.3		-nan
W17-h19	84458.8		2.67931e+12
W17-i15	85692.8		-nan
W17-i18	85695.5		-nan
W17-i19	85697.7		-nan
W17-j14	86814.6		-nan
W17-j15	86817.8		2.42325e+10
W17-j18	86820.3		-nan
W17-j19	86822.3		-nan
W17-k15	87842.1		-nan
W17-k18	87844.4		1.16887e+10
W17-k19	87846.2		-nan
W17-l14	88774.7		-nan
W17-l15	88777.3		1.95304e+10
W17-l18	88779.4		-nan
W17-l19	88781.1		1.65481e+12
W17-m15	89633.5		-nan
W17-m18	89635.4		8.91664e+09
W17-m19	89636.9		-nan
W17-n14	90417.1		-nan
W17-n15	90419.3		1.61335e+10
W17-n18	90421.1		-nan
W17-n19	90422.5		1.30667e+12
W17-o14	91140.2		-nan
W17-o15	91142.3		-nan
W17-o18	91143.9		6.58055e+09
W17-o19	91145.2		-nan
W17-p15	91808.9		-nan
W17-p18	91810.4		-nan
W17-p19	91811.5		1.01775e+12
W17-q15	92424.8		1.27869e+10
W17-q18	92426.2		-nan
W17-q19	92427.3		-nan
W17-r14	92993.5		-nan
W17-r15	92995.2		1.20302e+10
W17-r18	92996.5		3.66307e+09
W17-r19	92997.5		-nan
W18-W20	29.6079		1.28458e+06
W18-X16	14293		1.64881e+12
W18-X17	14322.6		9.38706e+09
W18-X20	14346.3		1.07861e+14
W18-Y16	25854.2		7.65526e+11
W18-Y17	25878.4		4.36309e+09
W18-Y20	25897.6		6.47211e+13
W18-Z16	35316.5		4.17544e+11
W18-Z17	35336.4		2.34328e+09
W18-Z20	35352.2		4.08647e+13
W18-[16	43158.6		2.55627e+11
W18-[17	43175.1		1.49647e+09
W18-[20	43188.4		2.74108e+13
W18-\16	49730.2		1.68144e+11
W18-\17	49744.2		9.41882e+08
W18-\20	49755.3		1.93213e+13
W18-]16	55291.7		1.17604e+11
W18-]17	55303.6		6.4291e+08
W18-]20	55313.1		1.4184e+13
W18-^16	60039.9		8.61325e+10
W18-^17	60050		4.799e+08
W18-^20	60058.2		1.0753e+13
W18-_16	64125.9		6.52478e+10
W18-_17	64134.7		3.75294e+08
W18-_20	64141.7		8.36868e+12
W18-`16	67667.4		5.07429e+10
W18-`17	67675		2.98312e+08
W18-`20	67681.1		6.65798e+12
W18-a16	70756.9		4.03308e+10
W18-a17	70763.6		2.38659e+08
W18-a20	70769		5.39675e+12
W18-b16	73468.3		3.26584e+10
W18-b17	73474.2		1.92337e+08
W18-b20	73478.9		4.44465e+12
W18-c16	75860.8		2.68767e+10
W18-c17	75866		1.56874e+08
W18-c20	75870.2		3.7109e+12
W18-d16	77982.5		-nan
W18-d17	77987.1		1.30139e+08
W18-d20	77990.8		3.13508e+12
W18-e16	79872.8		-nan
W18-e17	79876.9		-nan
W18-e20	79880.2		2.67593e+12
W18-f16	81564.1		1.61887e+10
W18-f17	81567.8		-nan
W18-f20	81570.7		-nan
W18-g16	83083.4		-nan
W18-g17	83086.8		8.56221e+07
W18-g20	83089.4		-nan
W18-g21	83091.6		-nan
W18-h16	84453.3		-nan
W18-h17	84456.3		-nan
W18-h20	84458.8		1.74865e+12
W18-h21	84460.7		-nan
W18-i16	85692.8		-nan
W18-i17	85695.5		-nan
W18-i20	85697.7		-nan
W18-j16	86817.8		9.37942e+09
W18-j17	86820.3		-nan
W18-j20	86822.3		-nan
W18-j21	86823.9		-nan
W18-k16	87842.1		-nan
W18-k17	87844.4		8.07651e+07
W18-k20	87846.2		-nan
W18-k21	87847.7		-nan
W18-l16	88777.3		7.43202e+09
W18-l17	88779.4		-nan
W18-l20	88781.1		1.0749e+12
W18-l21	88782.4		-nan
W18-m16	89633.5		-nan
W18-m17	89635.4		1.04417e+08
W18-m20	89636.9		-nan
W18-n16	90419.3		6.01863e+09
W18-n17	90421.1		-nan
W18-n20	90422.5		8.59702e+11
W18-n21	90423.6		-nan
W18-o16	91142.3		-nan
W18-o17	91143.9		1.56921e+08
W18-o20	91145.2		-nan
W18-p16	91808.9		-nan
W18-p17	91810.4		-nan
W18-p20	91811.5		6.88951e+11
W18-p21	91812.5		-nan
W18-q16	92424.8		4.56182e+09
W18-q17	92426.2		-nan
W18-q20	92427.3		-nan
W18-r16	92995.2		4.2045e+09
W18-r17	92996.5		3.33568e+08
W18-r20	92997.5		-nan
W18-r21	92998.3		-nan
W19-W21	24.2029		705470
W19-X17	14293		1.62929e+12
W19-X20	14316.7		5.70062e+11
W19-X21	14336.1		1.08371e+14
W19-Y17	25848.8		7.56076e+11
W19-Y20	25868		3.4031e+11
W19-Y21	25883.8		6.49855e+13
W19-Z17	35306.8		4.12918e+11
W19-Z20	35322.6		2.14427e+11
W19-Z21	35335.6		4.10138e+13
W19-[17	43145.5		2.51435e+11
W19-[20	43158.8		1.42989e+11
W19-[21	43169.6		2.75156e+13
W19-\17	49714.6		1.66176e+11
W19-\20	49725.7		1.01192e+11
W19-\21	49734.9		1.93805e+13
W19-]17	55274		1.16516e+11
W19-]20	55283.4		7.41661e+10
W19-]21	55291.2		1.42262e+13
W19-^17	60020.4		8.51291e+10
W19-^20	60028.6		5.59549e+10
W19-^21	60035.2		1.07881e+13
W19-_17	64105.1		6.42383e+10
W19-_20	64112.1		4.34011e+10
W19-_21	64117.8		8.39741e+12
W19-`17	67645.4		4.9826e+10
W19-`20	67651.5		3.45011e+10
W19-`21	67656.5		6.68024e+12
W19-a17	70734		3.95752e+10
W19-a20	70739.4		2.79895e+10
W19-a21	70743.7		5.41331e+12
W19-b17	73444.6		3.20753e+10
W19-b20	73449.3		2.30823e+10
W19-b21	73453.1		4.45671e+12
W19-c17	75836.4		2.6445e+10
W19-c20	75840.6		1.92897e+10
W19-c21	75844		3.71949e+12
W19-d16	77952.9		-nan
W19-d17	77957.5		2.21206e+10
W19-d20	77961.2		1.62965e+10
W19-d21	77964.2		3.14086e+12
W19-e16	79843.1		-nan
W19-e17	79847.3		-nan
W19-e20	79850.6		1.38912e+10
W19-e21	79853.3		2.67912e+12
W19-f17	81538.2		-nan
W19-f20	81541.1		-nan
W19-f21	81543.6		2.3054e+12
W19-g16	83053.8		-nan
W19-g17	83057.1		1.38598e+10
W19-g20	83059.8		-nan
W19-g21	83062		-nan
W19-h16	84423.7		-nan
W19-h17	84426.7		-nan
W19-h20	84429.1		8.93947e+09
W19-h21	84431.1		-nan
W19-i16	85663.2		-nan
W19-i17	85665.9		-nan
W19-i20	85668.1		-nan
W19-i21	85669.9		1.52837e+12
W19-j17	86790.7		-nan
W19-j20	86792.7		-nan
W19-j21	86794.3		-nan
W19-k16	87812.5		-nan
W19-k17	87814.8		8.41212e+09
W19-k20	87816.6		-nan
W19-k21	87818.1		-nan
W19-l17	88749.8		-nan
W19-l20	88751.4		5.04025e+09
W19-l21	88752.8		-nan
W19-m16	89603.9		-nan
W19-m17	89605.8		6.90235e+09
W19-m20	89607.3		-nan
W19-m21	89608.6		9.21227e+11
W19-n17	90391.5		-nan
W19-n20	90392.9		3.61258e+09
W19-n21	90394		-nan
W19-o16	91112.7		-nan
W19-o17	91114.3		5.90365e+09
W19-o20	91115.5		-nan
W19-o21	91116.6		7.08911e+11
W19-p16	91779.3		-nan
W19-p17	91780.7		-nan
W19-p20	91781.9		2.31921e+09
W19-p21	91782.9		-nan
W19-q17	92396.6		-nan
W19-q20	92397.7		-nan
W19-q21	92398.6		5.33023e+11
W19-r17	92966.8		5.15794e+09
W19-r20	92967.9		-nan
W19-r21	92968.7		-nan
W20-W22	24.2029		490833
W20-X18	14293		9.46911e+11
W20-X19	14316.7		4.40825e+09
W20-X22	14336.1		1.26394e+14
W20-Y18	25848.8		3.84649e+11
W20-Y19	25868		1.79082e+09
W20-Y22	25883.8		6.28175e+13
W20-Z18	35306.8		1.90929e+11
W20-Z19	35322.6		8.79374e+08
W20-Z22	35335.6		3.47731e+13
W20-[18	43145.5		1.08783e+11
W20-[19	43158.8		5.17819e+08
W20-[22	43169.6		2.11614e+13
W20-\18	49714.6		6.77688e+10
W20-\19	49725.7		3.08446e+08
W20-\22	49734.9		1.38419e+13
W20-]18	55274		4.53808e+10
W20-]19	55283.4		2.03944e+08
W20-]22	55291.2		9.57583e+12
W20-^18	60020.4		3.20514e+10
W20-^19	60028.6		1.47918e+08
W20-^22	60035.2		6.9188e+12
W20-_18	64105.1		2.35491e+10
W20-_19	64112.1		1.119e+08
W20-_22	64117.8		5.17616e+12
W20-`18	67645.4		1.785e+10
W20-`19	67651.5		8.59226e+07
W20-`22	67656.5		3.98464e+12
W20-a18	70734		1.38848e+10
W20-a19	70739.4		6.66104e+07
W20-a22	70743.7		3.1411e+12
W20-b18	73444.6		1.10403e+10
W20-b19	73449.3		5.23242e+07
W20-b22	73453.1		2.52601e+12
W20-c18	75836.4		8.94545e+09
W20-c19	75840.6		4.18922e+07
W20-c22	75844		2.066e+12
W20-d18	77957.5		7.36645e+09
W20-d19	77961.2		3.43746e+07
W20-d22	77964.2		1.71438e+12
W20-e18	79847.3		-nan
W20-e19	79850.6		2.9082e+07
W20-e22	79853.3		1.44047e+12
W20-f18	81538.2		-nan
W20-f19	81541.1		-nan
W20-f22	81543.6		1.22354e+12
W20-g18	83057.1		4.44298e+09
W20-g19	83059.8		-nan
W20-g22	83062		-nan
W20-h18	84426.7		-nan
W20-h19	84429.1		2.21654e+07
W20-h22	84431.1		-nan
W20-h23	84432.8		-nan
W20-i18	85665.9		-nan
W20-i19	85668.1		-nan
W20-i22	85669.9		7.89874e+11
W20-i23	85671.4		-nan
W20-j18	86790.7		-nan
W20-j19	86792.7		-nan
W20-j22	86794.3		-nan
W20-k18	87814.8		2.58089e+09
W20-k19	87816.6		-nan
W20-k22	87818.1		-nan
W20-k23	87819.3		-nan
W20-l18	88749.8		-nan
W20-l19	88751.4		3.41692e+07
W20-l22	88752.8		-nan
W20-l23	88753.9		-nan
W20-m18	89605.8		2.05541e+09
W20-m19	89607.3		-nan
W20-m22	89608.6		4.77185e+11
W20-m23	89609.6		-nan
W20-n18	90391.5		-nan
W20-n19	90392.9		5.83583e+07
W20-n22	90394		-nan
W20-o18	91114.3		1.68362e+09
