# Z = 13, A = 27 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
Q11-Z13	6621.76		4.5718e+10
Q11-[9	6832.9		4.54724e+08
Q11-[12	6832.93		5.55014e+08
Q11-[13	6832.95		3.66782e+10
Q11-\9	7009.89		3.7053e+08
Q11-\12	7009.91		4.52767e+08
Q11-\13	7009.93		2.99236e+10
Q11-]9	7159.67		3.06346e+08
Q11-]12	7159.69		3.74693e+08
Q11-]13	7159.71		2.47645e+10
Q11-^9	7287.55		2.56474e+08
Q11-^12	7287.57		3.13942e+08
Q11-^13	7287.58		2.07492e+10
R1-S2	1509.58		1.3806e+11
R1-S3	1512.43		1.36524e+11
R1-T2	1491.29		5.8162e+10
R1-T3	1493.43		5.76992e+10
R1-U2	2313.93		5.10625e+10
R1-U3	2315.54		5.06771e+10
R1-V2	2939.56		4.18943e+10
R1-V3	2940.8		4.16128e+10
R1-W2	3426.41		3.40523e+10
R1-W3	3427.38		3.38241e+10
R1-X2	3812.68		2.78054e+10
R1-X3	3813.46		2.762e+10
R1-Y2	4124.29		2.28961e+10
R1-Y3	4124.92		2.27476e+10
R1-Z2	4379.3		1.90305e+10
R1-Z3	4379.82		1.89117e+10
R1-[2	4590.64		1.59647e+10
R1-[3	4591.08		1.58688e+10
R1-\2	4767.74		1.35111e+10
R1-\3	4768.1		1.34326e+10
R1-]2	4917.61		-nan
R1-]3	4917.92		1.14634e+10
R1-^2	5045.56		-nan
R1-^3	5045.83		-nan
R2-R1	19.9407		3.58393e+06
R2-R4	7.34911		171217
R2-S1	1543.05		6.36245e+10
R2-S4	1535.33		1.73162e+11
R2-T1	1511.23		2.7569e+10
R2-T4	1513.37		7.57373e+10
R2-U1	2333.87		2.32128e+10
R2-U4	2335.48		6.70159e+10
R2-V1	2959.5		1.85405e+10
R2-V4	2960.74		5.52692e+10
R2-W1	3446.35		1.47684e+10
R2-W4	3447.32		4.50656e+10
R2-X1	3832.62		1.18783e+10
R2-X4	3833.4		3.68765e+10
R2-Y1	4144.23		9.66985e+09
R2-Y4	4144.86		3.04127e+10
R2-Z1	4399.24		7.96607e+09
R2-Z4	4399.76		2.53077e+10
R2-[1	4610.58		6.63525e+09
R2-[4	4611.02		2.12499e+10
R2-\1	4787.68		5.58272e+09
R2-\4	4788.05		1.79967e+10
R2-]1	4937.55		-nan
R2-]4	4937.86		1.53646e+10
R2-^1	5065.5		-nan
R2-^4	5065.77		-nan
R3-R1	15.8436		3.59935e+06
R3-R4	3.25197		2965.92
R3-R5	4.62907		51355
R3-S1	1538.95		1.29243e+11
R3-S4	1531.23		3.49268e+10
R3-S5	1532.19		2.08866e+11
R3-T1	1507.13		5.57771e+10
R3-T4	1509.27		1.52125e+10
R3-T5	1509.98		9.10916e+10
R3-U1	2329.77		4.69807e+10
R3-U4	2331.38		1.3455e+10
R3-U5	2331.92		8.05747e+10
R3-V1	2955.4		3.7503e+10
R3-V4	2956.64		1.10875e+10
R3-V5	2957.05		6.64494e+10
R3-W1	3442.25		2.98843e+10
R3-W4	3443.23		9.03988e+09
R3-W5	3443.55		5.41615e+10
R3-X1	3828.52		2.4043e+10
R3-X4	3829.3		7.39656e+09
R3-X5	3829.56		4.43078e+10
R3-Y1	4140.13		1.95735e+10
R3-Y4	4140.77		6.09881e+09
R3-Y5	4140.98		3.65373e+10
R3-Z1	4395.14		1.61227e+10
R3-Z4	4395.67		5.07381e+09
R3-Z5	4395.84		3.04033e+10
R3-[1	4606.48		1.3427e+10
R3-[4	4606.92		4.25929e+09
R3-[5	4607.06		2.55283e+10
R3-\1	4783.58		1.12955e+10
R3-\4	4783.95		3.60655e+09
R3-\5	4784.07		2.16201e+10
R3-]1	4933.45		-nan
R3-]4	4933.77		3.07863e+09
R3-]5	4933.87		1.8458e+10
R3-^1	5061.41		-nan
R3-^4	5061.67		-nan
R3-^5	5061.76		1.58761e+10
R4-R6	5.0965		62886
R4-S2	1522.17		9.8508e+10
R4-S3	1525.02		9.67635e+09
R4-S6	1532.57		2.76242e+11
R4-T2	1503.88		3.68117e+10
R4-T3	1506.02		3.62302e+09
R4-T6	1506.73		1.19224e+11
R4-U2	2326.52		2.99266e+10
R4-U3	2328.13		2.94422e+09
R4-U6	2328.66		1.04594e+11
R4-V2	2952.15		2.33181e+10
R4-V3	2953.39		2.29529e+09
R4-V6	2953.8		8.56088e+10
R4-W2	3439		1.82446e+10
R4-W3	3439.97		1.79504e+09
R4-W6	3440.3		6.93673e+10
R4-X2	3825.27		1.44763e+10
R4-X3	3826.05		1.42378e+09
R4-X6	3826.31		5.64692e+10
R4-Y2	4136.88		1.16599e+10
R4-Y3	4137.51		1.14671e+09
R4-Y6	4137.72		4.63726e+10
R4-Z2	4391.89		9.52357e+09
R4-Z3	4392.42		9.36717e+08
R4-Z6	4392.59		3.84522e+10
R4-[2	4603.23		7.87735e+09
R4-[3	4603.67		7.7492e+08
R4-[6	4603.81		3.21914e+10
R4-\2	4780.33		6.58964e+09
R4-\3	4780.7		6.48337e+08
R4-\6	4780.82		2.71953e+10
R4-]2	4930.2		-nan
R4-]3	4930.51		5.4792e+08
R4-]6	4930.62		2.31688e+10
R4-^2	5058.15		-nan
R4-^3	5058.42		-nan
R4-^6	5058.51		1.98922e+10
R5-R6	3.7194		1745.42
R5-R7	4.40615		43542.8
R5-S3	1523.64		8.7577e+10
R5-S6	1531.19		1.97738e+10
R5-S7	1531.67		2.96222e+11
R5-T3	1504.64		3.27607e+10
R5-T6	1505.35		8.52071e+09
R5-T7	1505.71		1.27743e+11
R5-U3	2326.75		2.66353e+10
R5-U6	2327.29		7.47408e+09
R5-U7	2327.55		1.12052e+11
R5-V3	2952.01		2.07453e+10
R5-V6	2952.42		6.11346e+09
R5-V7	2952.63		9.17214e+10
R5-W3	3438.6		1.62363e+10
R5-W6	3438.92		4.95473e+09
R5-W7	3439.08		7.43051e+10
R5-X3	3824.68		1.28855e+10
R5-X6	3824.93		4.03377e+09
R5-X7	3825.06		6.04814e+10
R5-Y3	4136.14		1.03786e+10
R5-Y6	4136.35		3.31208e+09
R5-Y7	4136.45		4.96663e+10
R5-Z3	4391.04		8.47621e+09
R5-Z6	4391.21		2.74578e+09
R5-Z7	4391.3		4.11843e+10
R5-[3	4602.29		7.01016e+09
R5-[6	4602.44		2.29825e+09
R5-[7	4602.51		3.44796e+10
R5-\3	4779.32		5.86359e+09
R5-\6	4779.44		1.94126e+09
R5-\7	4779.5		2.9129e+10
R5-]2	4928.82		-nan
R5-]3	4929.14		4.95448e+09
R5-]6	4929.24		1.65366e+09
R5-]7	4929.29		2.48163e+10
R5-^2	5056.78		-nan
R5-^3	5057.05		-nan
R5-^6	5057.13		1.4197e+09
R5-^7	5057.18		2.13066e+10
R6-R8	5.02005		56253.9
R6-S4	1522.88		5.83285e+10
R6-S5	1523.84		2.75877e+09
R6-S8	1532.38		3.87506e+11
R6-T4	1500.92		2.03331e+10
R6-T5	1501.64		9.62314e+08
R6-T8	1501.99		1.60477e+11
R6-U4	2323.03		1.57945e+10
R6-U5	2323.57		7.47159e+08
R6-U8	2323.84		1.37074e+11
R6-V4	2948.29		1.19208e+10
R6-V5	2948.71		5.64402e+08
R6-V8	2948.91		1.09902e+11
R6-W4	3434.88		9.11156e+09
R6-W5	3435.2		4.3104e+08
R6-W8	3435.36		8.76351e+10
R6-X4	3820.96		7.10219e+09
R6-X5	3821.22		3.3579e+08
R6-X8	3821.34		7.04404e+10
R6-Y4	4132.42		5.64135e+09
R6-Y5	4132.63		2.66712e+08
R6-Y8	4132.73		5.72586e+10
R6-Z4	4387.32		4.55671e+09
R6-Z5	4387.49		2.15482e+08
R6-Z8	4387.58		4.7086e+10
R6-[4	4598.57		3.73503e+09
R6-[5	4598.72		1.76677e+08
R6-[8	4598.79		3.91502e+10
R6-\4	4775.6		3.10116e+09
R6-\5	4775.72		1.46729e+08
R6-\8	4775.78		3.28856e+10
R6-]4	4925.42		2.6042e+09
R6-]5	4925.52		1.23237e+08
R6-]8	4925.57		2.78819e+10
R6-^4	5053.33		-nan
R6-^5	5053.41		1.04543e+08
R6-^8	5053.46		2.38407e+10
R7-R8	4.3333		1339.72
R7-R9	4.74472		49258.3
R7-S5	1523.15		5.53508e+10
R7-S8	1531.69		1.43621e+10
R7-S9	1531.98		4.01918e+11
R7-T5	1500.95		1.92989e+10
R7-T8	1501.3		5.9424e+09
R7-T9	1501.52		1.66386e+11
R7-U5	2322.88		1.49921e+10
R7-U8	2323.15		5.07536e+09
R7-U9	2323.31		1.42111e+11
R7-V5	2948.02		1.13105e+10
R7-V8	2948.22		4.06701e+09
R7-V9	2948.35		1.13949e+11
R7-W5	3434.51		8.64765e+09
R7-W8	3434.68		3.24404e+09
R7-W9	3434.77		9.08495e+10
R7-X5	3820.53		6.74184e+09
R7-X8	3820.66		2.60774e+09
R7-X9	3820.74		7.30192e+10
R7-Y5	4131.94		5.35496e+09
R7-Y8	4132.05		2.11939e+09
R7-Y9	4132.11		5.93551e+10
R7-Z5	4386.81		4.32481e+09
R7-Z8	4386.89		1.74247e+09
R7-Z9	4386.94		4.88113e+10
R7-[5	4598.03		3.54444e+09
R7-[8	4598.1		1.44853e+09
R7-[9	4598.15		4.05857e+10
R7-\5	4775.03		2.94256e+09
R7-\8	4775.1		1.21658e+09
R7-\9	4775.13		3.40916e+10
R7-]5	4924.83		2.47081e+09
R7-]8	4924.89		1.03139e+09
R7-]9	4924.92		2.89041e+10
R7-^4	5052.64		-nan
R7-^5	5052.73		2.09568e+09
R7-^8	5052.77		8.8187e+08
R7-^9	5052.8		2.47142e+10
R8-R10	5.52628		63304.7
R8-S6	1522.45		3.46004e+10
R8-S7	1522.93		9.57507e+08
R8-S10	1533		5.21448e+11
R8-T6	1496.62		1.10151e+10
R8-T7	1496.97		3.04909e+08
R8-T10	1497.18		1.98773e+11
R8-U6	2318.55		8.07668e+09
R8-U7	2318.82		2.23471e+08
R8-U10	2318.98		1.61134e+11
R8-V6	2943.69		5.85355e+09
R8-V7	2943.89		1.62118e+08
R8-V10	2944.01		1.24303e+11
R8-W6	3430.18		4.34313e+09
R8-W7	3430.34		1.20156e+08
R8-W10	3430.44		9.62673e+10
R8-X6	3816.19		3.30959e+09
R8-X7	3816.32		9.15086e+07
R8-X10	3816.4		7.56441e+10
R8-Y6	4127.61		2.5826e+09
R8-Y7	4127.71		7.14155e+07
R8-Y10	4127.78		6.03932e+10
R8-Z6	4382.47		2.05662e+09
R8-Z7	4382.56		5.68926e+07
R8-Z10	4382.61		4.89491e+10
R8-[6	4593.7		1.66637e+09
R8-[7	4593.77		4.61149e+07
R8-[10	4593.81		4.02195e+10
R8-\6	4770.7		1.37042e+09
R8-\7	4770.76		3.79357e+07
R8-\10	4770.8		3.34531e+10
R8-]6	4920.5		1.14166e+09
R8-]7	4920.55		3.1609e+07
R8-]10	4920.58		2.81301e+10
R8-^6	5048.39		9.61878e+08
R8-^7	5048.44		2.66337e+07
R8-^10	5048.47		2.38853e+10
R9-R10	5.11486		1140.5
R9-R11	5.38887		60034.6
R9-S7	1522.52		3.35841e+10
R9-S10	1532.59		1.18533e+10
R9-S11	1532.78		5.33292e+11
R9-T7	1496.56		1.06918e+10
R9-T10	1496.77		4.51556e+09
R9-T11	1496.91		2.03247e+11
R9-U7	2318.4		7.83986e+09
R9-U10	2318.56		3.66016e+09
R9-U11	2318.67		1.64756e+11
R9-V7	2943.48		5.68009e+09
R9-V10	2943.6		2.8224e+09
R9-V11	2943.68		1.27102e+11
R9-W7	3429.93		4.21563e+09
R9-W10	3430.03		2.18644e+09
R9-W11	3430.09		9.84257e+10
R9-X7	3815.91		3.21282e+09
R9-X10	3815.99		1.71803e+09
R9-X11	3816.04		7.73379e+10
R9-Y7	4127.3		2.50691e+09
R9-Y10	4127.36		1.37139e+09
R9-Y11	4127.41		6.17463e+10
R9-Z7	4382.15		1.99605e+09
R9-Z10	4382.2		1.1113e+09
R9-Z11	4382.23		5.00467e+10
R9-[7	4593.36		1.61708e+09
R9-[10	4593.4		9.12978e+08
R9-[11	4593.43		4.11216e+10
R9-\7	4770.35		1.32976e+09
R9-\10	4770.39		7.59322e+08
R9-\11	4770.41		3.42031e+10
R9-]7	4920.14		1.10772e+09
R9-]10	4920.17		6.38477e+08
R9-]11	4920.19		2.87599e+10
R9-^7	5048.03		9.33257e+08
R9-^10	5048.05		5.42128e+08
R9-^11	5048.07		2.44189e+10
R10-S8	1521.83		1.90106e+10
R10-S9	1522.12		3.44788e+08
R10-S12	1534.09		6.87643e+11
R10-T8	1491.44		5.37914e+09
R10-T9	1491.66		9.75734e+07
R10-T12	1491.8		2.25988e+11
R10-U8	2313.29		3.66335e+09
R10-U9	2313.45		6.64232e+07
R10-U12	2313.56		1.67354e+11
R10-V8	2938.36		2.52093e+09
R10-V9	2938.49		4.5756e+07
R10-V12	2938.57		1.21084e+11
R10-W8	3424.82		1.80074e+09
R10-W9	3424.91		3.26411e+07
R10-W12	3424.98		8.94426e+10
R10-X8	3810.8		1.33314e+09
R10-X9	3810.88		2.41522e+07
R10-X12	3810.93		6.7792e+10
R10-Y8	4122.19		1.01705e+09
R10-Y9	4122.25		1.84311e+07
R10-Y12	4122.29		5.26191e+10
R10-Z8	4377.03		7.95407e+08
R10-Z9	4377.08		1.44223e+07
R10-Z12	4377.12		4.16988e+10
R10-[8	4588.24		6.35078e+08
R10-[9	4588.29		1.15207e+07
R10-[12	4588.31		3.36415e+10
R10-\8	4765.24		5.15997e+08
R10-\9	4765.27		9.36353e+06
R10-\12	4765.3		2.75633e+10
R10-]8	4915.03		4.25539e+08
R10-]9	4915.06		7.72347e+06
R10-]12	4915.08		2.28877e+10
R10-^8	5042.91		3.55479e+08
R10-^9	5042.94		6.45252e+06
R10-^12	5042.96		1.92287e+10
R11-S9	1521.85		1.86477e+10
R11-S12	1533.81		1.05787e+10
R11-S13	1533.95		6.98181e+11
R11-T9	1491.38		5.27633e+09
R11-T12	1491.53		3.47485e+09
R11-T13	1491.63		2.29423e+11
R11-U9	2313.17		3.59338e+09
R11-U12	2313.28		2.57298e+09
R11-U13	2313.36		1.69895e+11
R11-V9	2938.21		2.47215e+09
R11-V12	2938.3		1.86106e+09
R11-V13	2938.35		1.22925e+11
R11-W9	3424.64		1.76638e+09
R11-W12	3424.7		1.37503e+09
R11-W13	3424.75		9.07967e+10
R11-X9	3810.6		1.30779e+09
R11-X12	3810.65		1.04211e+09
R11-X13	3810.69		6.88177e+10
R11-Y9	4121.98		9.97605e+08
R11-Y12	4122.02		8.08708e+08
R11-Y13	4122.05		5.34159e+10
R11-Z9	4376.81		7.80086e+08
R11-Z12	4376.85		6.40767e+08
R11-Z13	4376.87		4.23307e+10
R11-[9	4588.01		6.22771e+08
R11-[12	4588.04		5.16905e+08
R11-[13	4588.06		3.41513e+10
R11-\9	4765		5.05961e+08
R11-\12	4765.02		4.23496e+08
R11-\13	4765.04		2.79804e+10
R11-]9	4914.78		4.17248e+08
R11-]12	4914.8		3.51654e+08
R11-]13	4914.82		2.32332e+10
R11-^9	5042.67		3.48552e+08
R11-^12	5042.68		2.95436e+08
R11-^13	5042.7		1.95178e+10
S1-U2	790.822		2.3767e+10
S1-U3	792.43		2.35909e+10
S1-V2	1416.45		2.42727e+10
S1-V3	1417.69		2.4093e+10
S1-W2	1903.3		2.12651e+10
S1-W3	1904.27		2.11178e+10
S1-X2	2289.57		1.79979e+10
S1-X3	2290.35		1.78739e+10
S1-Y2	2601.18		1.51251e+10
S1-Y3	2601.81		1.50237e+10
S1-Z2	2856.19		1.27336e+10
S1-Z3	2856.72		1.26516e+10
S1-[2	3067.53		1.07751e+10
S1-[3	3067.97		1.07082e+10
S1-\2	3244.63		9.17571e+09
S1-\3	3245		9.1202e+09
S1-]2	3394.5		-nan
S1-]3	3394.81		7.81875e+09
S1-^2	3522.45		-nan
S1-^3	3522.72		-nan
S2-S1	13.5301		1.81271e+06
S2-S4	5.80609		138151
S2-U1	804.352		1.2154e+10
S2-U4	805.96		3.0256e+10
S2-V1	1429.98		1.18842e+10
S2-V4	1431.22		3.10971e+10
S2-W1	1916.83		1.01298e+10
S2-W4	1917.8		2.74011e+10
S2-X1	2303.1		8.40216e+09
S2-X4	2303.88		2.32838e+10
S2-Y1	2614.71		6.956e+09
S2-Y4	2615.34		1.96243e+10
S2-Z1	2869.72		5.78909e+09
S2-Z4	2870.25		1.65579e+10
S2-[1	3081.06		4.85396e+09
S2-[4	3081.5		1.40351e+10
S2-\1	3258.16		4.10249e+09
S2-\4	3258.53		1.19677e+10
S2-]1	3408.03		-nan
S2-]4	3408.34		1.02696e+10
S2-^1	3535.98		-nan
S2-^4	3536.25		-nan
S3-S1	10.6796		1.78469e+06
S3-S4	2.95556		3643.52
S3-S5	3.9139		50791.6
S3-U1	801.501		2.45582e+10
S3-U4	803.11		6.07421e+09
S3-U5	803.644		3.63746e+10
S3-V1	1427.13		2.40341e+10
S3-V4	1428.37		6.24409e+09
S3-V5	1428.78		3.73942e+10
S3-W1	1913.98		2.04851e+10
S3-W4	1914.95		5.49962e+09
S3-W5	1915.28		3.29483e+10
S3-X1	2300.25		1.6997e+10
S3-X4	2301.03		4.67283e+09
S3-X5	2301.29		2.79899e+10
S3-Y1	2611.86		1.40722e+10
S3-Y4	2612.49		3.93755e+09
S3-Y5	2612.7		2.35879e+10
S3-Z1	2866.87		1.17102e+10
S3-Z4	2867.39		3.3214e+09
S3-Z5	2867.57		1.99012e+10
S3-[1	3078.21		9.81752e+09
S3-[4	3078.65		2.81473e+09
S3-[5	3078.79		1.68685e+10
S3-\1	3255.31		8.29713e+09
S3-\4	3255.68		2.39974e+09
S3-\5	3255.8		1.4383e+10
S3-]1	3405.18		-nan
S3-]4	3405.49		2.05905e+09
S3-]5	3405.6		1.23416e+10
S3-^1	3533.13		-nan
S3-^4	3533.4		-nan
S3-^5	3533.49		1.06568e+10
S4-S6	4.5934		76862.4
S4-U2	798.546		1.6999e+10
S4-U3	800.154		1.67532e+09
S4-U6	800.688		4.66161e+10
S4-V2	1424.18		1.61182e+10
S4-V3	1425.41		1.58737e+09
S4-V6	1425.83		4.78036e+10
S4-W2	1911.02		1.34329e+10
S4-W3	1912		1.32298e+09
S4-W6	1912.32		4.19624e+10
S4-X2	2297.3		1.09577e+10
S4-X3	2298.08		1.07879e+09
S4-X6	2298.34		3.55273e+10
S4-Y2	2608.9		8.95544e+09
S4-Y3	2609.54		8.81587e+08
S4-Y6	2609.75		2.98468e+10
S4-Z2	2863.92		7.37715e+09
S4-Z3	2864.44		7.26286e+08
S4-Z6	2864.61		2.51128e+10
S4-[2	3075.26		6.13452e+09
S4-[3	3075.69		6.04007e+08
S4-[6	3075.84		2.12357e+10
S4-\2	3252.35		5.14979e+09
S4-\3	3252.72		5.07072e+08
S4-\6	3252.84		1.80705e+10
S4-]2	3402.22		-nan
S4-]3	3402.54		4.29529e+08
S4-]6	3402.64		1.54791e+10
S4-^2	3530.18		-nan
S4-^3	3530.45		-nan
S4-^6	3530.53		1.33463e+10
S5-S6	3.63506		2720.21
S5-S7	4.11314		59133.9
S5-U3	799.196		1.51412e+10
S5-U6	799.73		3.33134e+09
S5-U7	799.997		4.99422e+10
S5-V3	1424.46		1.43528e+10
S5-V6	1424.87		3.41621e+09
S5-V7	1425.07		5.12171e+10
S5-W3	1911.04		1.19592e+10
S5-W6	1911.36		2.99783e+09
S5-W7	1911.52		4.49599e+10
S5-X3	2297.12		9.7573e+09
S5-X6	2297.38		2.53839e+09
S5-X7	2297.51		3.80597e+10
S5-Y3	2608.58		7.97434e+09
S5-Y6	2608.79		2.13227e+09
S5-Y7	2608.89		3.19732e+10
S5-Z3	2863.48		6.56827e+09
S5-Z6	2863.65		1.79369e+09
S5-Z7	2863.74		2.69023e+10
S5-[3	3074.73		5.46137e+09
S5-[6	3074.88		1.51653e+09
S5-[7	3074.95		2.27492e+10
S5-\3	3251.76		4.58447e+09
S5-\6	3251.88		1.29037e+09
S5-\7	3251.94		1.93581e+10
S5-]2	3401.27		-nan
S5-]3	3401.58		3.8834e+09
S5-]6	3401.68		1.10529e+09
S5-]7	3401.73		1.65817e+10
S5-^2	3529.22		-nan
S5-^3	3529.49		-nan
S5-^6	3529.58		9.5299e+08
S5-^7	3529.62		1.42965e+10
S6-S8	4.90759		90793
S6-U4	795.561		9.99467e+09
S6-U5	796.095		4.73276e+08
S6-U8	796.362		6.19234e+10
S6-V4	1420.82		9.10422e+09
S6-V5	1421.23		4.30938e+08
S6-V8	1421.44		6.24822e+10
S6-W4	1907.4		7.37247e+09
S6-W5	1907.73		3.49045e+08
S6-W8	1907.89		5.40841e+10
S6-X4	2293.48		5.88639e+09
S6-X5	2293.74		2.78524e+08
S6-X8	2293.87		4.52678e+10
S6-Y4	2604.94		4.73183e+09
S6-Y5	2605.15		2.23876e+08
S6-Y8	2605.26		3.76747e+10
S6-Z4	2859.85		3.84716e+09
S6-Z5	2860.02		1.82056e+08
S6-Z8	2860.11		3.14553e+10
S6-[4	3071.1		3.16545e+09
S6-[5	3071.24		1.49823e+08
S6-[8	3071.32		2.6429e+10
S6-\4	3248.13		2.63434e+09
S6-\5	3248.25		1.24694e+08
S6-\8	3248.31		2.23691e+10
S6-]4	3397.94		2.21544e+09
S6-]5	3398.05		1.04863e+08
S6-]8	3398.1		1.90743e+10
S6-^4	3525.85		-nan
S6-^5	3525.94		8.90262e+07
S6-^8	3525.99		1.63823e+10
S7-S8	4.42951		2472.05
S7-S9	4.71595		83556.5
S7-U5	795.617		9.48876e+09
S7-U8	795.884		2.29306e+09
S7-U9	796.044		6.42013e+10
S7-V5	1420.75		8.64283e+09
S7-V8	1420.96		2.31366e+09
S7-V9	1421.08		6.4782e+10
S7-W5	1907.25		6.99763e+09
S7-W8	1907.41		2.00215e+09
S7-W9	1907.51		5.60762e+10
S7-X5	2293.26		5.58812e+09
S7-X8	2293.39		1.67607e+09
S7-X9	2293.47		4.69308e+10
S7-Y5	2604.68		4.49198e+09
S7-Y8	2604.78		1.39476e+09
S7-Y9	2604.84		3.90584e+10
S7-Z5	2859.54		3.65171e+09
S7-Z8	2859.63		1.16428e+09
S7-Z9	2859.68		3.26112e+10
S7-[5	3070.76		3.00434e+09
S7-[8	3070.84		9.78105e+08
S7-[9	3070.88		2.74004e+10
S7-\5	3247.77		2.50014e+09
S7-\8	3247.83		8.27807e+08
S7-\9	3247.87		2.31909e+10
S7-]5	3397.57		2.10257e+09
S7-]8	3397.62		7.05876e+08
S7-]9	3397.65		1.97745e+10
S7-^4	3525.37		-nan
S7-^5	3525.46		1.78519e+09
S7-^8	3525.51		6.06265e+08
S7-^9	3525.53		1.6983e+10
S8-S10	5.64407		123590
S8-U6	791.187		5.89262e+09
S8-U7	791.454		1.63165e+08
S8-U10	791.615		7.66384e+10
S8-V6	1416.32		5.10883e+09
S8-V7	1416.53		1.41419e+08
S8-V10	1416.65		7.47061e+10
S8-W6	1902.82		3.99181e+09
S8-W7	1902.98		1.10535e+08
S8-W10	1903.08		6.29111e+10
S8-X6	2288.83		3.10312e+09
S8-X7	2288.96		8.58613e+07
S8-X10	2289.04		5.15267e+10
S8-Y6	2600.25		2.44345e+09
S8-Y7	2600.35		6.7607e+07
S8-Y10	2600.42		4.21473e+10
S8-Z6	2855.11		1.95433e+09
S8-Z7	2855.2		5.40911e+07
S8-Z10	2855.25		3.46991e+10
S8-[6	3066.34		1.58688e+09
S8-[7	3066.41		4.39318e+07
S8-[10	3066.45		2.88205e+10
S8-\6	3243.34		1.30635e+09
S8-\7	3243.4		3.61684e+07
S8-\10	3243.44		2.41607e+10
S8-]6	3393.14		1.08873e+09
S8-]7	3393.19		3.01418e+07
S8-]10	3393.22		2.04369e+10
S8-^6	3521.03		9.17367e+08
S8-^7	3521.08		2.53945e+07
S8-^10	3521.1		1.7433e+10
S9-S10	5.35764		2402.12
S9-S11	5.54833		120080
S9-U7	791.168		5.72038e+09
S9-U10	791.328		1.74112e+09
S9-U11	791.435		7.83626e+10
S9-V7	1416.24		4.95936e+09
S9-V10	1416.37		1.69712e+09
S9-V11	1416.45		7.63877e+10
S9-W7	1902.7		3.87447e+09
S9-W10	1902.79		1.42885e+09
S9-W11	1902.86		6.43282e+10
S9-X7	2288.68		3.01243e+09
S9-X10	2288.76		1.17048e+09
S9-X11	2288.81		5.26841e+10
S9-Y7	2600.07		2.37196e+09
S9-Y10	2600.13		9.57282e+08
S9-Y11	2600.17		4.3094e+10
S9-Z7	2854.91		1.89692e+09
S9-Z10	2854.96		7.87967e+08
S9-Z11	2855		3.5479e+10
S9-[7	3066.12		1.54012e+09
S9-[10	3066.16		6.54405e+08
S9-[11	3066.19		2.94683e+10
S9-\7	3243.12		1.26781e+09
S9-\10	3243.15		5.48584e+08
S9-\11	3243.18		2.47033e+10
S9-]7	3392.9		1.05662e+09
S9-]10	3392.94		4.64039e+08
S9-]11	3392.96		2.0895e+10
S9-^7	3520.79		8.90338e+08
S9-^10	3520.82		3.95844e+08
S9-^11	3520.84		1.78229e+10
S10-S12	6.60797		163318
S10-U8	785.81		3.26335e+09
S10-U9	785.97		5.92076e+07
S10-U12	786.077		8.90739e+10
S10-V8	1410.89		2.66061e+09
S10-V9	1411.01		4.82597e+07
S10-V12	1411.09		8.17525e+10
S10-W8	1897.34		1.98829e+09
S10-W9	1897.43		3.60779e+07
S10-W12	1897.5		6.57612e+10
S10-X8	2283.32		1.49495e+09
S10-X9	2283.4		2.71027e+07
S10-X12	2283.45		5.19961e+10
S10-Y8	2594.71		1.14719e+09
S10-Y9	2594.77		2.07995e+07
S10-Y12	2594.81		4.13699e+10
S10-Z8	2849.55		8.98988e+08
S10-Z9	2849.61		1.63064e+07
S10-Z12	2849.64		3.33129e+10
S10-[8	3060.76		7.1801e+08
S10-[9	3060.81		1.30274e+07
S10-[12	3060.84		2.7175e+10
S10-\8	3237.76		5.83131e+08
S10-\9	3237.79		1.05808e+07
S10-\12	3237.82		2.2445e+10
S10-]8	3387.55		4.8055e+08
S10-]9	3387.58		8.71877e+06
S10-]12	3387.6		1.87511e+10
S10-^8	3515.43		4.01095e+08
S10-^9	3515.46		7.27624e+06
S10-^12	3515.48		1.5828e+10
S11-S12	6.41728		2300.92
S11-S13	6.55333		161754
S11-U9	785.78		3.20122e+09
S11-U12	785.887		1.36973e+09
S11-U13	785.963		9.04274e+10
S11-V9	1410.82		2.60991e+09
S11-V12	1410.9		1.25705e+09
S11-V13	1410.96		8.29955e+10
S11-W9	1897.24		1.95017e+09
S11-W12	1897.31		1.01099e+09
S11-W13	1897.36		6.67616e+10
S11-X9	2283.21		1.46653e+09
S11-X12	2283.26		7.99461e+08
S11-X13	2283.3		5.27849e+10
S11-Y9	2594.58		1.12532e+09
S11-Y12	2594.62		6.35983e+08
S11-Y13	2594.65		4.19978e+10
S11-Z9	2849.42		8.81743e+08
S11-Z12	2849.45		5.1204e+08
S11-Z13	2849.48		3.38187e+10
S11-[9	3060.62		7.04185e+08
S11-[12	3060.65		4.17668e+08
S11-[13	3060.67		2.75875e+10
S11-\9	3237.6		5.71894e+08
S11-\12	3237.63		3.44968e+08
S11-\13	3237.65		2.27851e+10
S11-]9	3387.39		4.713e+08
S11-]12	3387.41		2.88201e+08
S11-]13	3387.42		1.90346e+10
S11-^9	3515.27		3.9339e+08
S11-^12	3515.29		2.43276e+08
S11-^13	3515.3		1.60664e+10
S12-U10	779.363		1.60703e+09
S12-U11	779.469		2.05707e+07
S12-U14	779.545		9.56738e+10
S12-V10	1404.4		1.21204e+09
S12-V11	1404.48		1.55117e+07
S12-V14	1404.54		7.9573e+10
S12-W10	1890.83		8.56139e+08
S12-W11	1890.89		1.09598e+07
S12-W14	1890.94		5.95774e+10
S12-X10	2276.79		6.17195e+08
