# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
P2-X1	386338		5.85894e+13
P2-X4	387625		1.43992e+14
P2-Y1	398296		4.71499e+13
P3-P1	39247		3.90727e+14
P3-Q1	97565.9		1.26261e+15
P3-Q4	108082		2.38846e+14
P3-Q5	111106		1.31716e+15
P3-R1	187143		7.87098e+14
P3-R4	194154		1.63027e+14
P3-R5	196178		9.33597e+14
P3-S1	248141		5.23805e+14
P3-S4	253045		1.12844e+14
P3-S5	254464		6.56444e+14
P3-T1	291531		3.67714e+14
P3-T4	295094		8.08372e+13
P3-T5	296128		4.76291e+14
P3-U1	323488		2.68664e+14
P3-U4	326157		5.98626e+13
P3-U5	326933		3.55444e+14
P3-V1	347700		2.0267e+14
P3-V4	349751		4.55981e+13
P3-V5	350348		2.72029e+14
P3-W1	366480		1.56884e+14
P3-W4	368091		3.55528e+13
P3-W5	368560		2.12784e+14
P3-X1	381340		1.24047e+14
P3-X4	382627		2.8267e+13
P3-X5	383002		1.69587e+14
P3-Y1	393298		9.9844e+13
P4-P2	3798.52		3.57132e+11
P4-P3	8796.27		4.38014e+11
P4-P6	4413.99		2.93852e+11
P4-Q2	106362		7.19439e+14
P4-Q3	116878		3.76067e+13
P4-Q6	119903		1.65537e+15
P4-R2	195940		4.36396e+14
P4-R3	202951		2.36928e+13
P4-R6	204974		1.20546e+15
P4-S2	256937		2.83136e+14
P4-S3	261841		1.54846e+13
P4-S6	263261		8.50334e+14
P4-T2	300327		1.95434e+14
P4-T3	303891		1.07547e+13
P4-T6	304924		6.15048e+14
P4-U2	332284		1.40955e+14
P4-U3	334954		7.77881e+12
P4-U6	335729		4.57517e+14
P4-V2	356496		1.05253e+14
P4-V3	358547		5.81357e+12
P4-V6	359144		3.49186e+14
P4-W2	375277		8.08237e+13
P4-W3	376887		4.4647e+12
P4-W6	377356		2.72495e+14
P4-X2	390136		6.3502e+13
P4-X3	391423		3.50754e+12
P4-X6	391798		2.16736e+14
P5-P3	4318.76		4.80659e+11
P5-P7	2277.94		4.34749e+10
P5-Q3	112401		4.10358e+14
P5-Q6	115425		1.24217e+14
P5-Q7	116888		1.79836e+15
P5-R3	198473		2.55753e+14
P5-R6	200496		8.69585e+13
P5-R7	201477		1.28866e+15
P5-S3	257364		1.67338e+14
P5-S6	258783		6.02823e+13
P5-S7	259471		9.0207e+14
P5-T3	299413		1.15732e+14
P5-T6	300446		4.30493e+13
P5-T7	300948		6.50196e+14
P5-U3	330476		8.35782e+13
P5-U6	331252		3.17754e+13
P5-U7	331628		4.82463e+14
P5-V3	354070		6.2486e+13
P5-V6	354667		2.41328e+13
P5-V7	354957		3.67522e+14
P5-W3	372409		4.80371e+13
P5-W6	372878		1.87683e+13
P5-W7	373106		2.86388e+14
P5-X3	386946		3.77794e+13
P5-X6	387321		1.48894e+13
P5-X7	387503		2.27537e+14
P6-P5	63.5291		61777.6
P6-P8	2527.67		4.42074e+10
P6-Q4	112464		2.30658e+14
P6-Q5	115489		8.40239e+12
P6-Q8	116952		2.55901e+15
P6-R4	198537		1.3115e+14
P6-R5	200560		4.80649e+12
P6-R8	201540		1.66154e+15
P6-S4	257427		8.10704e+13
P6-S5	258847		2.95778e+12
P6-S8	259535		1.09259e+15
P6-T4	299477		5.40966e+13
P6-T5	300510		1.97819e+12
P6-T8	301011		7.53936e+14
P6-U4	330540		3.80751e+13
P6-U5	331315		1.39213e+12
P6-U8	331692		5.42509e+14
P6-V4	354133		2.79204e+13
P6-V5	354730		1.01904e+12
P6-V8	355020		4.04056e+14
P6-W4	372473		2.11471e+13
P6-W5	372942		7.70204e+11
P6-W8	373170		3.09511e+14
P6-X4	387009		1.64389e+13
P6-X5	387384		5.97604e+11
P6-X8	387567		2.42639e+14
P7-P8	186.195		646804
P7-P9	1569.36		1.09918e+10
P7-Q5	113147		1.90504e+14
P7-Q8	114611		9.52357e+13
P7-Q9	115477		2.64581e+15
P7-R5	198218		1.08606e+14
P7-R8	199199		6.02713e+13
P7-R9	199779		1.704e+15
P7-S5	256505		6.71705e+13
P7-S8	257193		3.91608e+13
P7-S9	257601		1.116e+15
P7-T5	298169		4.4719e+13
P7-T8	298670		2.6766e+13
P7-T9	298967		7.68702e+14
P7-U5	328974		3.1438e+13
P7-U8	329350		1.91542e+13
P7-U9	329574		5.52361e+14
P7-V5	352389		2.30458e+13
P7-V8	352679		1.42174e+13
P7-V9	352851		4.10938e+14
P7-W5	370600		1.74547e+13
P7-W8	370828		1.08641e+13
P7-W9	370964		3.14518e+14
P7-X5	385043		1.35694e+13
P7-X8	385225		8.50053e+12
P7-X9	385334		2.4641e+14
P8-P10	1563.56		5.99352e+09
P8-Q6	112961		8.98912e+13
P8-Q7	114424		2.1414e+12
P8-Q10	115290		3.69897e+15
P8-R6	198032		4.50051e+13
P8-R7	199012		1.07144e+12
P8-R10	199593		1.91914e+15
P8-S6	256319		2.57138e+13
P8-S7	257007		6.08046e+11
P8-S10	257415		1.10941e+15
P8-T6	297982		1.62744e+13
P8-T7	298484		3.85795e+11
P8-T10	298781		7.04567e+14
P8-U6	328788		1.10358e+13
P8-U7	329164		2.61369e+11
P8-U10	329387		4.78819e+14
P8-V6	352203		7.87521e+12
P8-V7	352492		1.85986e+11
P8-V10	352664		3.42172e+14
P8-W6	370414		5.84345e+12
P8-W7	370642		1.37591e+11
P8-W10	370777		2.54094e+14
P8-X6	384857		4.47075e+12
P8-X7	385039		1.05009e+11
P8-X10	385147		1.94476e+14
P9-P10	180.399		207112
P9-P11	1093.71		2.10032e+09
P9-Q7	113041		8.16558e+13
P9-Q10	113907		8.31491e+13
P9-Q11	114480		3.76004e+15
P9-R7	197629		4.08425e+13
P9-R10	198210		4.23123e+13
P9-R11	198594		1.94222e+15
P9-S7	255624		2.33192e+13
P9-S10	256032		2.42209e+13
P9-S11	256302		1.12025e+15
P9-T7	297101		1.47191e+13
P9-T10	297398		1.52612e+13
P9-T11	297595		7.10737e+14
P9-U7	327781		9.96852e+12
P9-U10	328004		1.03257e+13
P9-U11	328152		4.82596e+14
P9-V7	351109		7.11086e+12
P9-V10	351281		7.35818e+12
P9-V11	351395		3.44635e+14
P9-W7	369259		5.27577e+12
P9-W10	369394		5.45247e+12
P9-W11	369484		2.55794e+14
P9-X7	383656		4.03621e+12
P9-X10	383764		4.16582e+12
P9-X11	383836		1.95706e+14
P10-Q8	112861		2.57705e+13
P10-Q9	113727		4.22603e+11
P10-Q12	114300		5.18408e+15
P10-R8	197449		1.0676e+13
P10-R9	198029		1.74532e+11
P10-R12	198414		1.62291e+15
P10-S8	255444		5.44671e+12
P10-S9	255851		8.84054e+10
P10-S12	256121		7.37031e+14
P10-T8	296920		3.19929e+12
P10-T9	297217		5.20787e+10
P10-T12	297414		4.0572e+14
P10-U8	327601		2.05964e+12
P10-U9	327824		3.34653e+10
P10-U12	327972		2.50978e+14
P10-V8	350929		1.41539e+12
P10-V9	351101		2.29086e+10
P10-V12	351215		1.67887e+14
P10-W8	369079		1.02088e+12
P10-W9	369214		1.64634e+10
P10-W12	369303		1.18758e+14
P10-X8	383476		7.64138e+11
P10-X9	383584		1.22888e+10
P10-X12	383656		8.75961e+13
P11-Q9	112814		2.43188e+13
P11-Q12	113387		7.83502e+13
P11-Q13	113794		5.23275e+15
P11-R9	197116		1.00558e+13
P11-R12	197500		2.41234e+13
P11-R13	197774		1.63365e+15
P11-S9	254938		5.12416e+12
P11-S12	255208		1.08553e+13
P11-S13	255400		7.40875e+14
P11-T9	296304		3.00209e+12
P11-T12	296501		5.93436e+12
P11-T13	296641		4.07549e+14
P11-U9	326910		1.93081e+12
P11-U12	327058		3.65635e+12
P11-U13	327164		2.5196e+14
P11-V9	350188		1.32654e+12
P11-V12	350301		2.439e+12
P11-V13	350383		1.68468e+14
P11-W9	368300		9.56698e+11
P11-W12	368390		1.72139e+12
P11-W13	368454		1.19132e+14
P11-X9	382671		7.15998e+11
P11-X12	382742		1.26729e+12
P11-X13	382793		8.78517e+13
Q1-Q3	10515.8		7.63468e+12
Q1-R2	89577.4		4.10094e+14
Q1-R3	96588.3		2.1254e+14
Q1-S2	150575		2.93921e+14
Q1-S3	155479		1.73409e+14
Q1-T2	193965		2.12941e+14
Q1-T3	197528		1.31962e+14
Q1-U2	225922		1.58332e+14
Q1-U3	228591		1.01536e+14
Q1-V2	250134		1.20727e+14
Q1-V3	252185		7.91252e+13
Q1-W2	268914		9.41967e+13
Q1-W3	270525		6.26021e+13
Q1-X2	283774		7.49545e+13
Q1-X3	285061		5.02906e+13
Q2-Q4	10515.8		7.32555e+12
Q2-R1	89577.4		1.95531e+14
Q2-R4	96588.3		3.36887e+14
Q2-S1	150575		1.30628e+14
Q2-S4	155479		2.79405e+14
Q2-T1	193965		9.02008e+13
Q2-T4	197528		2.15141e+14
Q2-U1	225922		6.55702e+13
Q2-U4	228591		1.65947e+14
Q2-V1	250134		4.91358e+13
Q2-V4	252185		1.29574e+14
Q2-W1	268914		3.7766e+13
Q2-W4	270525		1.02748e+14
Q2-X1	283774		2.96754e+13
Q2-X4	285061		8.27179e+13
Q2-Y1	295733		2.37649e+13
Q3-Q5	3024.52		2.14148e+11
Q3-R1	79061.6		6.34607e+14
Q3-R4	86072.5		1.05993e+14
Q3-R5	88095.9		5.59672e+14
Q3-S1	140059		3.97059e+14
Q3-S4	144963		7.66266e+13
Q3-S5	146383		4.21259e+14
Q3-T1	183449		2.70074e+14
Q3-T4	187012		5.5814e+13
Q3-T5	188046		3.10851e+14
Q3-U1	215406		1.93647e+14
Q3-U4	218076		4.15153e+13
Q3-U5	218851		2.34778e+14
Q3-V1	239618		1.44072e+14
Q3-V4	241669		3.16844e+13
Q3-V5	242266		1.80778e+14
Q3-W1	258399		1.10436e+14
Q3-W4	260009		2.47575e+13
Q3-W5	260478		1.41875e+14
Q3-X1	273258		8.67157e+13
Q3-X4	274545		1.97281e+13
Q3-X5	274920		1.13321e+14
Q3-Y1	285217		6.94422e+13
Q4-Q6	3024.52		1.91572e+11
Q4-R2	79061.6		4.50785e+14
Q4-R3	86072.5		2.40689e+13
Q4-R6	88095.9		7.8608e+14
Q4-S2	140059		2.70006e+14
Q4-S3	144963		1.51812e+13
Q4-S6	146383		5.81551e+14
Q4-T2	183449		1.78107e+14
Q4-T3	187012		1.00783e+13
Q4-T6	188046		4.23897e+14
Q4-U2	215406		1.25584e+14
Q4-U3	218076		7.18219e+12
Q4-U6	218851		3.15992e+14
Q4-V2	239618		9.22158e+13
Q4-V3	241669		5.30053e+12
Q4-V6	242266		2.41067e+14
Q4-W2	258399		6.99139e+13
Q4-W3	260009		4.02161e+12
Q4-W6	260478		1.87976e+14
Q4-X2	273258		5.44065e+13
Q4-X3	274545		3.12656e+12
Q4-X6	274920		1.4942e+14
Q5-Q7	1463.44		2.33302e+10
Q5-R3	83048		2.65575e+14
Q5-R6	85071.4		6.05372e+13
Q5-R7	86051.6		8.688e+14
Q5-S3	141939		1.64685e+14
Q5-S6	143358		4.28632e+13
Q5-S7	144046		6.29753e+14
Q5-T3	183988		1.0991e+14
Q5-T6	185021		3.07281e+13
Q5-T7	185523		4.54365e+14
Q5-U3	215051		7.75683e+13
Q5-U6	215827		2.25514e+13
Q5-U7	216203		3.37483e+14
Q5-V3	238645		5.70008e+13
Q5-V6	239242		1.70516e+13
Q5-V7	239532		2.56708e+14
Q5-W3	256984		4.32797e+13
Q5-W6	257453		1.3233e+13
Q5-W7	257681		1.99643e+14
Q5-X3	271521		3.37358e+13
Q5-X6	271896		1.0488e+13
Q5-X7	272078		1.58348e+14
Q6-Q8	1463.44		1.93031e+10
Q6-R4	83048		1.68579e+14
Q6-R5	85071.4		6.24571e+12
Q6-R8	86051.6		1.18436e+15
Q6-S4	141939		9.70279e+13
Q6-S5	143358		3.63706e+12
Q6-S8	144046		8.09886e+14
Q6-T4	183988		6.15948e+13
Q6-T5	185021		2.28899e+12
Q6-T8	185523		5.61759e+14
Q6-U4	215051		4.22248e+13
Q6-U5	215827		1.58287e+12
Q6-U8	216203		4.04511e+14
Q6-V4	238645		3.0355e+13
Q6-V5	239242		1.14107e+12
Q6-V8	239532		3.00943e+14
Q6-W4	256984		2.26417e+13
Q6-W5	257453		8.49073e+11
Q6-W8	257681		2.30259e+14
Q6-X4	271521		1.73975e+13
Q6-X5	271896		6.4979e+11
Q6-X8	272078		1.80348e+14
Q7-Q9	866.113		4.15577e+09
Q7-R5	83607.9		1.40706e+14
Q7-R8	84588.1		4.46944e+13
Q7-R9	85168.6		1.23185e+15
Q7-S5	141895		8.13307e+13
Q7-S8	142583		2.97966e+13
Q7-S9	142991		8.35163e+14
Q7-T5	183558		5.17885e+13
Q7-T8	184059		2.0469e+13
Q7-T9	184357		5.76636e+14
Q7-U5	214363		3.53604e+13
Q7-U8	214740		1.45738e+13
Q7-U9	214963		4.1472e+14
Q7-V5	237778		2.5372e+13
Q7-V8	238068		1.07826e+13
Q7-V9	238240		3.08119e+14
Q7-W5	255990		1.89256e+13
Q7-W8	256218		8.22966e+12
Q7-W9	256353		2.35425e+14
Q7-X5	270432		1.45525e+13
Q7-X8	270615		6.43626e+12
Q7-X9	270723		1.84187e+14
Q8-Q10	866.113		3.02715e+09
Q8-R6	83607.9		7.98491e+13
Q8-R7	84588.1		1.92223e+12
Q8-R10	85168.6		1.65223e+15
Q8-S6	141895		4.16736e+13
Q8-S7	142583		1.00674e+12
Q8-S10	142991		9.92197e+14
Q8-T6	183558		2.48146e+13
Q8-T7	184059		5.92318e+11
Q8-T10	184357		6.33552e+14
Q8-U6	214363		1.62647e+13
Q8-U7	214740		3.92549e+11
Q8-U10	214963		4.30897e+14
Q8-V6	237778		1.1318e+13
Q8-V7	238068		2.73701e+11
Q8-V10	238240		3.07674e+14
Q8-W6	255990		8.23958e+12
Q8-W7	256218		1.98349e+11
Q8-W10	256353		2.28273e+14
Q8-X6	270432		6.21445e+12
Q8-X7	270615		1.48709e+11
Q8-X10	270723		1.74588e+14
Q9-Q11	573.196		8.98194e+08
Q9-R7	83722		7.29646e+13
Q9-R10	84302.5		3.75661e+13
Q9-R11	84686.7		1.68551e+15
Q9-S7	141717		3.80739e+13
Q9-S10	142124		2.21513e+13
Q9-S11	142394		1.00749e+15
Q9-T7	183193		2.27069e+13
Q9-T10	183490		1.4037e+13
Q9-T11	183687		6.4169e+14
Q9-U7	213874		1.48163e+13
Q9-U10	214097		9.4595e+12
Q9-U11	214245		4.36189e+14
Q9-V7	237202		1.02911e+13
Q9-V10	237374		6.72779e+12
Q9-V11	237488		3.1117e+14
Q9-W7	255352		7.49324e+12
Q9-W10	255487		4.98324e+12
Q9-W11	255576		2.30655e+14
Q9-X7	269749		5.65583e+12
Q9-X10	269857		3.80676e+12
Q9-X11	269929		1.76287e+14
Q10-Q12	573.196		4.86985e+08
Q10-R8	83722		3.45497e+13
Q10-R9	84302.5		5.70686e+11
Q10-R12	84686.7		2.23622e+15
Q10-S8	141717		1.5685e+13
Q10-S9	142124		2.5918e+11
Q10-S12	142394		1.05469e+15
Q10-T8	183193		8.55308e+12
Q10-T9	183490		1.39535e+11
Q10-T12	183687		5.83888e+14
Q10-U8	213874		5.2757e+12
Q10-U9	214097		8.72413e+10
Q10-U12	214245		3.61511e+14
Q10-V8	237202		3.51434e+12
Q10-V9	237374		5.814e+10
Q10-V12	237488		2.41682e+14
Q10-W8	255352		2.47693e+12
Q10-W9	255487		4.0688e+10
Q10-W12	255576		1.70839e+14
Q10-X8	269749		1.82247e+12
Q10-X9	269857		2.97066e+10
Q10-X12	269929		1.25935e+14
Q11-Q13	407.593		1.77909e+08
Q11-R9	83729.3		3.27344e+13
Q11-R12	84113.6		3.4146e+13
Q11-R13	84386.9		2.26248e+15
Q11-S9	141551		1.48429e+13
Q11-S12	141821		1.58675e+13
Q11-S13	142013		1.06399e+15
Q11-T9	182917		8.09988e+12
Q11-T12	183114		8.72073e+12
Q11-T13	183254		5.88147e+14
Q11-U9	213524		4.97421e+12
Q11-U12	213672		5.35931e+12
Q11-U13	213777		3.63981e+14
Q11-V9	236801		3.30944e+12
Q11-V12	236915		3.57199e+12
Q11-V13	236996		2.43169e+14
Q11-W9	254914		2.33388e+12
Q11-W12	255003		2.52075e+12
Q11-W13	255067		1.71788e+14
Q11-X9	269284		1.71868e+12
Q11-X12	269356		1.85532e+12
Q11-X13	269407		1.26583e+14
Q12-R10	83729.3		1.03762e+13
Q12-R11	84113.6		1.23961e+11
Q12-R14	84386.9		2.97798e+15
Q12-S10	141551		3.858e+12
Q12-S11	141821		4.60145e+10
Q12-S14	142013		8.30794e+14
Q12-T10	182917		1.86119e+12
Q12-T11	183114		2.19678e+10
Q12-T14	183254		3.55768e+14
Q12-U10	213524		1.05616e+12
Q12-U11	213672		1.26236e+10
Q12-U14	213777		1.88614e+14
Q12-V10	236801		6.63285e+11
Q12-V11	236915		7.90226e+09
Q12-V14	236996		1.13675e+14
Q12-W10	254914		4.47703e+11
Q12-W11	255003		5.28505e+09
Q12-W14	255067		7.46295e+13
Q12-X10	269284		3.18754e+11
Q12-X11	269356		3.73353e+09
Q12-X14	269407		5.20668e+13
Q13-R11	83706		1.0009e+13
Q13-R14	83979.3		3.27071e+13
Q13-R15	84183.7		3.00043e+15
Q13-S11	141414		3.71603e+12
Q13-S14	141606		9.00561e+12
Q13-S15	141749		8.35418e+14
Q13-T11	182707		1.79265e+12
Q13-T14	182847		3.8286e+12
Q13-T15	182951		3.5739e+14
Q13-U11	213264		1.01351e+12
Q13-U14	213369		2.01699e+12
Q13-U15	213448		1.89398e+14
Q13-V11	236507		6.36118e+11
Q13-V14	236588		1.21216e+12
Q13-V15	236649		1.14087e+14
Q13-W11	254596		4.29668e+11
Q13-W14	254659		7.9418e+11
Q13-W15	254707		7.48705e+13
Q13-X11	268948		3.06113e+11
Q13-X14	268999		5.52978e+11
Q13-X15	269037		5.22224e+13
R1-R3	7010.85		3.89874e+12
R1-S2	60997.4		2.07784e+14
R1-S3	65901.8		1.0624e+14
R1-T2	104387		1.53927e+14
R1-T3	107951		8.94981e+13
R1-U2	136344		1.14692e+14
R1-U3	139014		6.99154e+13
R1-V2	160556		8.72396e+13
R1-V3	162608		5.5109e+13
R1-W2	179337		6.78e+13
R1-W3	180947		4.37782e+13
R1-X2	194197		5.38016e+13
R1-X3	195484		3.51961e+13
R2-R4	7010.85		3.78957e+12
R2-S1	60997.4		1.0831e+14
R2-S4	65901.8		1.60245e+14
R2-T1	104387		7.51179e+13
R2-T4	107951		1.37738e+14
R2-U1	136344		5.33439e+13
R2-U4	139014		1.09291e+14
R2-V1	160556		3.97657e+13
R2-V4	162608		8.64537e+13
R2-W1	179337		3.03737e+13
R2-W4	180947		6.89179e+13
R2-X1	194197		2.37076e+13
R2-X4	195484		5.56358e+13
R2-Y1	206155		1.88786e+13
R3-R5	2023.42		1.11887e+11
R3-S1	53986.5		3.49655e+14
R3-S4	58890.9		5.2294e+13
R3-S5	60310.2		2.74263e+14
R3-T1	97376.6		2.26706e+14
R3-T4	100940		3.92211e+13
R3-T5	101973		2.13962e+14
R3-U1	129333		1.58636e+14
R3-U4	132003		2.94693e+13
R3-U5	132779		1.62576e+14
R3-V1	153545		1.16379e+14
R3-V4	155597		2.24514e+13
R3-V5	156194		1.25969e+14
R3-W1	172326		8.82249e+13
R3-W4	173936		1.74917e+13
R3-W5	174405		9.89982e+13
R3-X1	187186		6.874e+13
R3-X4	188473		1.39215e+13
R3-X5	188848		7.90416e+13
R3-Y1	199144		5.47555e+13
R4-R6	2023.42		1.03148e+11
R4-S2	53986.5		2.60697e+14
R4-S3	58890.9		1.42273e+13
R4-S6	60310.2		3.71699e+14
R4-T2	97376.6		1.62759e+14
R4-T3	100940		9.37812e+12
R4-T6	101973		2.88163e+14
R4-U2	129333		1.10733e+14
R4-U3	132003		6.42063e+12
R4-U6	132779		2.17944e+14
R4-V2	153545		8.00937e+13
R4-V3	155597		4.70493e+12
R4-V6	156194		1.67357e+14
R4-W2	172326		5.9979e+13
R4-W3	173936		3.54172e+12
R4-W6	174405		1.30765e+14
R4-X2	187186		4.62196e+13
R4-X3	188473		2.7278e+12
R4-X6	188848		1.04043e+14
R5-R7	980.181		1.26017e+10
R5-S3	56867.5		1.56121e+14
R5-S6	58286.8		2.89998e+13
R5-S7	58974.9		4.13991e+14
R5-T3	98916.6		1.01057e+14
R5-T6	99950		2.15451e+13
R5-T7	100451		3.14589e+14
R5-U3	129980		6.96342e+13
R5-U6	130755		1.60522e+13
R5-U7	131132		2.35443e+14
R5-V3	153573		5.03745e+13
R5-V6	154170		1.21211e+13
R5-V7	154460		1.8025e+14
R5-W3	171913		3.77549e+13
R5-W6	172382		9.38975e+12
R5-W7	172610		1.40416e+14
R5-X3	186449		2.91545e+13
R5-X6	186825		7.44304e+12
R5-X7	187007		1.1138e+14
R6-R8	980.181		1.10267e+10
R6-S4	56867.5		1.06576e+14
R6-S5	58286.8		3.99251e+12
R6-S8	58974.9		5.46642e+14
R6-T4	98916.6		6.47364e+13
R6-T5	99950		2.45777e+12
R6-T8	100451		4.01063e+14
R6-U4	129980		4.26525e+13
R6-U5	130755		1.604e+12
R6-U8	131132		2.92766e+14
R6-V4	153573		3.01019e+13
R6-V5	154170		1.14579e+12
R6-V8	154460		2.19148e+14
R6-W4	171913		2.21137e+13
R6-W5	172382		8.4403e+11
R6-W8	172610		1.68032e+14
R6-X4	186449		1.67844e+13
R6-X5	186825		6.37775e+11
R6-X8	187007		1.31758e+14
R7-R9	580.451		2.37777e+09
R7-S5	57306.6		8.95384e+13
R7-S8	57994.7		2.08031e+13
R7-S9	58402.4		5.70707e+14
R7-T5	98969.8		5.46531e+13
R7-T8	99471.3		1.48992e+13
R7-T9	99768.5		4.15246e+14
R7-U5	129775		3.61514e+13
R7-U8	130152		1.07896e+13
R7-U9	130375		3.0167e+14
R7-V5	153190		2.53891e+13
R7-V8	153480		7.97653e+12
R7-V9	153652		2.25644e+14
R7-W5	171402		1.86203e+13
R7-W8	171630		6.0859e+12
R7-W9	171765		1.72764e+14
R7-X5	185844		1.41453e+13
R7-X8	186027		4.76599e+12
R7-X9	186135		1.35244e+14
R8-R10	580.451		1.93475e+09
R8-S6	57306.6		5.66674e+13
R8-S7	57994.7		1.37442e+12
R8-S10	58402.4		7.42899e+14
R8-T6	98969.8		3.17844e+13
R8-T7	99471.3		7.74749e+11
R8-T10	99768.5		5.0148e+14
R8-U6	129775		1.98374e+13
R8-U7	130152		4.77145e+11
R8-U10	130375		3.45922e+14
R8-V6	153190		1.34621e+13
R8-V7	153480		3.28787e+11
R8-V10	153652		2.48542e+14
R8-W6	171402		9.60686e+12
R8-W7	171630		2.34976e+11
R8-W10	171765		1.84859e+14
R8-X6	185844		7.13353e+12
R8-X7	186027		1.73197e+11
R8-X10	186135		1.4159e+14
R9-R11	384.287		5.74626e+08
R9-S7	57414.3		5.19756e+13
R9-S10	57822		1.7003e+13
R9-S11	58092		7.59573e+14
R9-T7	98890.8		2.91603e+13
R9-T10	99188		1.12855e+13
R9-T11	99384.9		5.10447e+14
R9-U7	129571		1.82434e+13
R9-U10	129794		7.73888e+12
R9-U11	129942		3.51169e+14
R9-V7	152900		1.23142e+13
R9-V10	153071		5.50369e+12
R9-V11	153185		2.52265e+14
R9-W7	171049		8.77409e+12
R9-W10	171184		4.08068e+12
R9-W11	171274		1.87438e+14
R9-X7	185446		6.5219e+12
R9-X10	185555		3.1241e+12
R9-X11	185626		1.43403e+14
R10-R12	384.287		4.12921e+08
R10-S8	57414.3		2.96151e+13
R10-S9	57822		4.91949e+11
R10-S12	58092		9.79194e+14
R10-T8	98890.8		1.4878e+13
R10-T9	99188		2.47599e+11
R10-T12	99384.9		5.73217e+14
R10-U8	129571		8.64007e+12
R10-U9	129794		1.417e+11
R10-U12	129942		3.6013e+14
R10-V8	152900		5.56981e+12
R10-V9	153071		9.30758e+10
R10-V12	153185		2.42295e+14
R10-W8	171049		3.8276e+12
R10-W9	171184		6.39277e+10
R10-W12	171274		1.7175e+14
R10-X8	185446		2.76252e+12
R10-X9	185555		4.56519e+10
R10-X12	185626		1.26822e+14
R11-R13	273.331		1.5095e+08
R11-S9	57437.7		2.81296e+13
R11-S12	57707.7		1.50379e+13
R11-S13	57899.8		9.92182e+14
R11-T9	98803.7		1.41194e+13
R11-T12	99000.6		8.68689e+12
R11-T13	99140.7		5.79213e+14
R11-U9	129410		8.21306e+12
R11-U12	129558		5.42743e+12
R11-U13	129663		3.63312e+14
R11-V9	152687		5.26661e+12
R11-V12	152801		3.62115e+12
R11-V13	152882		2.44401e+14
R11-W9	170800		3.61573e+12
R11-W12	170890		2.56158e+12
R11-W13	170954		1.73105e+14
R11-X9	185170		2.61326e+12
R11-X12	185242		1.89064e+12
R11-X13	185293		1.27723e+14
R12-R14	273.331		8.0913e+07
R12-S10	57437.7		1.33946e+13
R12-S11	57707.7		1.60749e+11
R12-S14	57899.8		1.26986e+15
R12-T10	98803.7		5.80087e+12
R12-T11	99000.6		6.96126e+10
R12-T14	99140.7		5.75066e+14
R12-U10	129410		3.06178e+12
R12-U11	129558		3.62525e+10
R12-U14	129663		3.09457e+14
R12-V10	152687		1.84489e+12
R12-V11	152801		2.22833e+10
R12-V14	152882		1.877e+14
R12-W10	170800		1.20714e+12
R12-W11	170890		1.45171e+10
R12-W14	170954		1.23598e+14
R12-X10	185170		8.39814e+11
R12-X11	185242		9.964e+09
R12-X14	185293		8.63917e+13
R13-R15	204.422		3.42381e+07
R13-S11	57434.4		1.29446e+13
R13-S14	57626.4		1.40211e+13
R13-S15	57770.1		1.2808e+15
R13-T11	98727.3		5.59973e+12
R13-T14	98867.3		6.27784e+12
R13-T15	98972.1		5.78933e+14
R13-U11	129285		2.95795e+12
R13-U14	129390		3.35877e+12
R13-U15	129469		3.11221e+14
R13-V11	152528		1.77407e+12
R13-V14	152609		2.02406e+12
R13-V15	152670		1.88723e+14
R13-W11	170616		1.16069e+12
R13-W14	170680		1.33056e+12
R13-W15	170728		1.24197e+14
R13-X11	184969		8.08799e+11
R13-X14	185020		9.28959e+11
R13-X15	185058		8.67692e+13
R14-S12	57434.4		4.12569e+12
R14-S13	57626.4		3.73272e+10
R14-S16	57770.1		1.63012e+15
R14-T12	98727.3		1.45029e+12
R14-T13	98867.3		1.31009e+10
R14-T16	98972.1		4.29534e+14
R14-U12	129285		6.71528e+11
R14-U13	129390		6.00746e+09
R14-U16	129469		1.76467e+14
R14-V12	152528		3.69483e+11
R14-V13	152609		3.35892e+09
R14-V16	152670		9.06985e+13
R14-W12	170616		2.26572e+11
R14-W13	170680		2.04118e+09
R14-W16	170728		5.3386e+13
R14-X12	184969		1.50213e+11
R14-X13	185020		1.33494e+09
R14-X16	185058		3.44146e+13
R15-S13	57422		4.02617e+12
R15-S16	57565.7		1.35769e+13
R15-S17	57677.2		1.63987e+15
R15-T13	98662.9		1.4137e+12
R15-T16	98767.7		3.54074e+12
R15-T17	98849		4.31522e+14
R15-U13	129186		6.54611e+11
R15-U16	129264		1.44607e+12
R15-U17	129325		1.77159e+14
R15-V13	152404		3.58892e+11
R15-V16	152465		7.39261e+11
R15-V17	152512		9.10289e+13
R15-W13	170476		2.20175e+11
R15-W16	170523		4.34304e+11
R15-W17	170561		5.3556e+13
R15-X13	184815		1.46164e+11
R15-X16	184853		2.79451e+11
R15-X17	184883		3.45141e+13
S1-S3	4904.4		2.15397e+12
S1-T2	43390.1		1.14138e+14
S1-T3	46953.5		5.77381e+13
S1-U2	75346.8		8.67864e+13
S1-U3	78016.6		4.98796e+13
S1-V2	99558.9		6.61539e+13
S1-V3	101610		3.97949e+13
S1-W2	118340		5.12634e+13
S1-W3	119950		3.20043e+13
