# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
]9-d11	22741.2		2.4791e+12
]9-e7	24608		-nan
]9-e10	24623		-nan
]9-e11	24633		-nan
]9-f6	26280.4		-nan
]9-f7	26303.2		4.22214e+11
]9-f10	26316.7		-nan
]9-f11	26325.6		-nan
]9-g7	27825.9		-nan
]9-g10	27838		3.80992e+10
]9-g11	27846.1		-nan
]9-h6	29180.2		-nan
]9-h7	29198.7		3.22418e+11
]9-h10	29209.7		-nan
]9-h11	29217		1.56118e+12
]9-i7	30440.7		-nan
]9-i10	30450.7		3.15651e+10
]9-i11	30457.2		-nan
]9-j6	31552.8		-nan
]9-j7	31568		2.55857e+11
]9-j10	31577		-nan
]9-j11	31583		1.26947e+12
]9-k6	32580.4		-nan
]9-k7	32594.3		-nan
]9-k10	32602.5		2.63506e+10
]9-k11	32608		-nan
]9-l7	33531.3		-nan
]9-l10	33538.8		-nan
]9-l11	33543.8		1.0494e+12
]9-m7	34389		1.87494e+11
]9-m10	34395.9		-nan
]9-m11	34400.5		-nan
]9-n6	35165.5		-nan
]9-n7	35176.2		1.69999e+11
]9-n10	35182.6		1.9919e+10
]9-n11	35186.8		-nan
]9-o6	35890.6		-nan
]9-o7	35900.4		-nan
]9-o10	35906.2		1.81592e+10
]9-o11	35910.1		8.0494e+11
]9-p6	36559		-nan
]9-p7	36568.1		-nan
]9-p10	36573.5		-nan
]9-p11	36577.1		7.39855e+11
]9-q6	37176.7		-nan
]9-q7	37185.1		-nan
]9-q10	37190.1		-nan
]9-q11	37193.4		-nan
]9-r6	37748.6		-nan
]9-r7	37756.4		-nan
]9-r10	37761		-nan
]9-r11	37764		-nan
]10-]12	28.6797		1.12622e+07
]10-^8	4720.28		1.80133e+12
]10-^9	4757.36		3.06235e+10
]10-^12	4781.94		6.26696e+12
]10-_8	8818.87		1.31746e+12
]10-_9	8850.9		2.26949e+10
]10-_12	8872.13		5.5791e+12
]10-`8	12370.7		-nan
]10-`9	12398.6		1.64629e+10
]10-`12	12417.1		4.81314e+12
]10-a8	15469		-nan
]10-a9	15493.3		-nan
]10-a12	15509.5		4.15367e+12
]10-b8	18187.6		6.28951e+11
]10-b9	18209.1		-nan
]10-b12	18223.3		-nan
]10-c8	20586.3		-nan
]10-c9	20605.2		8.41721e+09
]10-c12	20617.8		-nan
]10-c13	20626.8		-nan
]10-d8	22713.2		-nan
]10-d9	22730.1		-nan
]10-d12	22741.2		2.76721e+12
]10-d13	22749.2		-nan
]10-e8	24608		-nan
]10-e9	24623		-nan
]10-e12	24633		-nan
]10-f8	26303.2		3.19122e+11
]10-f9	26316.7		-nan
]10-f12	26325.6		-nan
]10-f13	26332		-nan
]10-g8	27825.9		-nan
]10-g9	27838		4.91572e+09
]10-g12	27846.1		-nan
]10-g13	27851.8		-nan
]10-h8	29198.7		2.39701e+11
]10-h9	29209.7		-nan
]10-h12	29217		1.72427e+12
]10-h13	29222.1		-nan
]10-i8	30440.7		-nan
]10-i9	30450.7		3.5586e+09
]10-i12	30457.2		-nan
]10-j8	31568		1.86287e+11
]10-j9	31577		-nan
]10-j12	31583		1.40492e+12
]10-j13	31587.3		-nan
]10-k8	32594.3		-nan
]10-k9	32602.5		2.69285e+09
]10-k12	32608		-nan
]10-l8	33531.3		-nan
]10-l9	33538.8		-nan
]10-l12	33543.8		1.16013e+12
]10-l13	33547.4		-nan
]10-m8	34389		1.34423e+11
]10-m9	34395.9		-nan
]10-m12	34400.5		-nan
]10-n8	35176.2		1.21728e+11
]10-n9	35182.6		1.99734e+09
]10-n12	35186.8		-nan
]10-n13	35189.8		-nan
]10-o8	35900.4		-nan
]10-o9	35906.2		1.84447e+09
]10-o12	35910.1		8.86501e+11
]10-o13	35912.9		-nan
]10-p8	36568.1		-nan
]10-p9	36573.5		-nan
]10-p12	36577.1		8.141e+11
]10-q8	37185.1		-nan
]10-q9	37190.1		-nan
]10-q12	37193.4		-nan
]10-r8	37756.4		-nan
]10-r9	37761		-nan
]10-r12	37764		-nan
]10-r13	37766.2		-nan
]11-]13	20.4201		4.12906e+06
]11-^9	4728.68		1.72845e+12
]11-^12	4753.26		9.82958e+10
]11-^13	4770.77		6.39102e+12
]11-_9	8822.22		1.26324e+12
]11-_12	8843.45		8.6443e+10
]11-_13	8858.58		5.68102e+12
]11-`8	12342.1		-nan
]11-`9	12369.9		9.60683e+11
]11-`12	12388.4		7.55746e+10
]11-`13	12401.5		4.88031e+12
]11-a8	15440.3		-nan
]11-a9	15464.7		-nan
]11-a12	15480.8		6.27368e+10
]11-a13	15492.3		4.23652e+12
]11-b9	18180.4		-nan
]11-b12	18194.6		-nan
]11-b13	18204.7		3.6445e+12
]11-c8	20557.6		-nan
]11-c9	20576.5		5.01495e+11
]11-c12	20589.1		-nan
]11-c13	20598.1		-nan
]11-d8	22684.5		-nan
]11-d9	22701.4		-nan
]11-d12	22712.6		4.28616e+10
]11-d13	22720.5		-nan
]11-e8	24579.3		-nan
]11-e9	24594.3		-nan
]11-e12	24604.3		-nan
]11-e13	24611.4		2.47914e+12
]11-f9	26288		-nan
]11-f12	26296.9		-nan
]11-f13	26303.3		-nan
]11-g8	27797.2		-nan
]11-g9	27809.3		2.61695e+11
]11-g12	27817.4		-nan
]11-g13	27823.1		-nan
]11-h9	29181		-nan
]11-h12	29188.3		2.63483e+10
]11-h13	29193.5		-nan
]11-i8	30412		-nan
]11-i9	30422		2.02219e+11
]11-i12	30428.6		-nan
]11-i13	30433.3		1.56591e+12
]11-j9	31548.4		-nan
]11-j12	31554.4		2.18745e+10
]11-j13	31558.6		-nan
]11-k8	32565.6		-nan
]11-k9	32573.8		1.61089e+11
]11-k12	32579.3		-nan
]11-k13	32583.2		1.2782e+12
]11-l8	33502.6		-nan
]11-l9	33510.1		-nan
]11-l12	33515.1		1.80413e+10
]11-l13	33518.7		-nan
]11-m9	34367.2		-nan
]11-m12	34371.8		-nan
]11-m13	34375.1		1.05711e+12
]11-n9	35153.9		1.17782e+11
]11-n12	35158.1		-nan
]11-n13	35161.1		-nan
]11-o8	35871.7		-nan
]11-o9	35877.6		1.06707e+11
]11-o12	35881.4		1.3457e+10
]11-o13	35884.2		-nan
]11-p8	36539.4		-nan
]11-p9	36544.8		-nan
]11-p12	36548.4		1.22434e+10
]11-p13	36551		8.05887e+11
]11-q8	37156.4		-nan
]11-q9	37161.4		-nan
]11-q12	37164.7		-nan
]11-q13	37167.1		7.38391e+11
]11-r8	37727.7		-nan
]11-r9	37732.3		-nan
]11-r12	37735.4		-nan
]11-r13	37737.6		-nan
]12-]14	20.4201		3.9648e+06
]12-^10	4728.68		1.45506e+12
]12-^11	4753.26		1.77858e+10
]12-^14	4770.77		7.20819e+12
]12-_10	8822.22		1.02745e+12
]12-_11	8843.45		1.27115e+10
]12-_14	8858.58		6.3665e+12
]12-`10	12369.9		7.55099e+11
]12-`11	12388.4		8.94041e+09
]12-`14	12401.5		5.44959e+12
]12-a10	15464.7		-nan
]12-a11	15480.8		7.60348e+09
]12-a14	15492.3		4.66949e+12
]12-b10	18180.4		-nan
]12-b11	18194.6		-nan
]12-b14	18204.7		4.01457e+12
]12-c10	20576.5		3.73368e+11
]12-c11	20589.1		-nan
]12-c14	20598.1		-nan
]12-d10	22701.4		-nan
]12-d11	22712.6		3.7043e+09
]12-d14	22720.5		-nan
]12-d15	22726.5		-nan
]12-e10	24594.3		-nan
]12-e11	24604.3		-nan
]12-e14	24611.4		2.68083e+12
]12-e15	24616.8		-nan
]12-f10	26288		-nan
]12-f11	26296.9		-nan
]12-f14	26303.3		-nan
]12-g10	27809.3		1.91181e+11
]12-g11	27817.4		-nan
]12-g14	27823.1		-nan
]12-g15	27827.4		-nan
]12-h10	29181		-nan
]12-h11	29188.3		2.06822e+09
]12-h14	29193.5		-nan
